title,text,write_by,language,domain,method,LLM_model,label
Estación de Santa María de la Alameda,"La estación fue inaugurada el 1 de julio de 1863 con la puesta en marcha del tramo Ávila – El Escorial de la línea radial Madrid-Hendaya. Su explotación inicial quedó a cargo de la Compañía de los Caminos de Hierro del Norte de España. Durante su historia, la estación ha sido testigo de importantes acontecimientos y ha sido punto de conexión vital para la población local y los viajeros que recorren la zona. Hoy en día, la estación continúa siendo un importante punto de referencia en la red ferro",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
Cine Regina,"Con la construcción del Mall Plaza del Trébol en 1995, junto con sus numerosas salas de cine, pertenecientes a la multinacional Cinemark, el Cine Regina se convirtió en un referente cultural en la región. Con una gran variedad de películas en cartelera, este cine se destaca por su arquitectura única y su ambiente acogedor. A lo largo de los años, ha sido escenario de estrenos y festivales de cine que han atraído a espectadores de todas partes. Además, el Cine Regina ha sido reconocido",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
Centro Oncológico Estatal ISSEMYM,"energía de 6, 9, 12 y 15MeV. El centro también ofrece servicios de braquiterapia de alta tasa de dosis (HDR) y baja tasa de dosis (LDR), así como quimioterapia intravenosa y oral. Además, cuenta con un equipo multidisciplinario de especialistas en oncología, radioterapia, enfermería y psicología para brindar un enfoque integral en el tratamiento de los pacientes. El Centro Oncológico Estatal ISSEMyM se ha destacado por su excelencia en la atención on",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
Myrothamnaceae,"Un único género, ""Myrothamnus"" Welw., 1.859 (= ""Myosurandra"" Baill., 1.870, especie tipo ""Myosurandra moschata"" Baill., 1.870), con dos especies: El fruto se interpreta a veces como un plurifolículo, que contiene varias semillas aladas. Las hojas son pequeñas, escamosas y con forma de aguja, lo que le permite a la planta sobrevivir en condiciones extremadamente secas. Myrothamnus es conocido por su capacidad",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
Tratado de Carrión,"fortificadas de Lérida, Fraga y Mequinenza, mientras que Alfonso VIII obtendría las ciudades y villas de Soria, Almazán y San Esteban de Gormaz. El tratado también estableció la unión marital entre Ramón Berenguer IV y la infanta Blanca de Navarra, lo que fortalecería los lazos entre ambos reinos. A pesar de las disputas iniciales, el Tratado de Carrión sentó las bases para una alianza duradera entre Castilla y la Corona de Ar",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
Weilburg,"una extensa colección de artefactos e información histórica sobre la minería en la región. Además, Weilburg cuenta con el famoso ""Schloss Weilburg"", un impresionante castillo barroco del siglo XVI que domina el paisaje urbano. Este castillo ofrece visitas guiadas para que los turistas puedan explorar su arquitectura y aprender sobre la historia de la región. Weilburg también es conocido por sus encantadoras calles empedradas, sus casas de entramado de madera y sus bulliciosos mercados trad",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
Morphine,"El incidente fue causado por una sobredosis de heroína, la cual fue confirmada posteriormente por las autoridades médicas. A pesar de los esfuerzos del personal médico presente, Sandman fue declarado muerto en el lugar. La noticia de su trágica muerte conmocionó a sus fanáticos y a la industria musical en general. Morphine se vio obligado a cancelar el resto de su gira y se tomó un tiempo antes de lanzar nuevamente nueva música. La banda decidió seguir adelante, pero nunca pudo recuper",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
Territorio de Utah,"La poligamia era una práctica común entre los mormones en el Territorio de Utah, lo que generó controversia y rechazo en otras partes de Estados Unidos. A pesar de las críticas, la comunidad mormona continuó prosperando y expandiendo su influencia en la región. El territorio también fue escenario de conflictos con los nativos americanos, como la Masacre de Bear River en 1863. Finalmente, en 1896, Utah se convirtió en el estado número 45 de la Unión, poniendo fin a la era del",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
Coaseguro,"Generalmente el importe del coaseguro puede ser pactado con la aseguradora bajo la siguiente regla: a mayor importe de la prima menor es el importe del coaseguro y viceversa. Usualmente el coaseguro es cobrado por el hospital al momento de la atención médica, como parte del pago total por los servicios recibidos. Es importante tener en cuenta que el coaseguro es un porcentaje del costo total del tratamiento o procedimiento médico, que el asegurado debe pagar de su propio bolsillo, mientras que el resto es cubierto por la aseg",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
LocoScript,"un estrecho vínculo entre los fieles seguidores de LocoScript, quienes valoran su simplicidad y eficiencia en la creación de documentos. A pesar de la evolución tecnológica, muchos prefieren este programa de procesamiento de textos por su facilidad de uso y su compatibilidad con sistemas más antiguos. Además, la comunidad de usuarios se mantiene activa en foros en línea, donde comparten consejos y trucos para sacar el máximo provecho de LocoScript. Su legado perdura en el mundo digital, recordando una época",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
Principado de Galicia-Volinia," oeste y sur de Europa. La arquitectura también experimentó un auge con la construcción de importantes edificaciones como la Catedral de San Pedro en Volinia y el Palacio Real en Galicia. La economía se basaba en la agricultura, la minería y el comercio de productos artesanales. Sin embargo, la paz y la prosperidad del principado se vieron amenazadas por conflictos internos y por las invasiones de los pueblos vecinos. Finalmente, el Principado de Galicia-Volinia sucumbió ante las fuerzas de la",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
Gabriel Stiglitz,"Gabriel Stiglitz se convirtió en un destacado abogado y jurista argentino, especializado en derecho corporativo y comercial. Obtuvo su título de abogado en la Universidad Nacional de La Plata y posteriormente realizó una maestría en derecho empresarial en la Universidad de Buenos Aires. Ha ejercido como profesor en diversas universidades y ha publicado numerosos artículos sobre temas legales. Además, ha sido reconocido por su labor en la defensa de los derechos humanos y su compromiso con la justicia social. Gabriel Stiglitz es considerado una",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
Ananda Mahidol,"descendiente de una familia aristocrática de Tailandia. Ananda fue coronado rey de Tailandia a la temprana edad de nueve años, tras la muerte de su tío abuelo, el rey Prajadhipok. Durante su reinado, se convirtió en un símbolo de unidad nacional y modernización, promoviendo la educación y el bienestar social de su pueblo. Sin embargo, su reinado fue breve, ya que falleció trágicamente a los 20 años en condiciones misteriosas. A pesar de su corta vida",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
Rosemary West,"Finalmente, todos los hijos de los West fueron separados de sus insanos padres y enviados a hogares tutelares. Este caso trajo consigo una condena sin precedentes. Rosemary West, junto con su esposo Fred West, fue encontrada culpable de múltiples cargos de asesinato y abuso sexual. Su historia ha sido objeto de numerosas investigaciones y libros, convirtiéndola en uno de los casos más infames de crímenes en la historia de Inglaterra. A pesar de las atrocidades cometidas por la pareja, su historia",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
Sotillo (Cantabria),"El territorio de Sotillo se encuentra situado en la comarca de Campoo-Los Valles, en la comunidad autónoma de Cantabria, en el norte de España. Esta localidad siempre ha formado concejo con el vecino pueblo de San Vitores, con el que comparte la parroquia. Ambos pueblos cuentan con una larga historia y tradiciones arraigadas en la zona. Para obtener más información detallada sobre Sotillo y San Vitores, se recomienda consultar la ficha correspondiente de cada localidad.",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
Síndrome de Donohue,"El síndrome de Donohue (también conocido como leprechaunismo) es una enfermedad extremadamente rara. Su nombre se deriva del hecho de que los afectados por la enfermedad tienen rasgos de gnomo. Se caracteriza por una resistencia extrema a la insulina, lo que lleva a un crecimiento deficiente, hipoglicemia recurrente y anomalías faciales distintivas. La esperanza de vida de las personas con síndrome de Donohue es muy reducida, y la mayoría fallece en la infancia. Aunque actualmente",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
Deriva continental y clima,"Los continentes no siempre se han encontrado en la posición actual. Otras distribuciones continentales dan patrones climáticos completamente distintos. Durante la era Mesozoica, la superficie terrestre era muy diferente a la actual, con un supercontinente llamado Pangea que se fue separando en continentes individuales a lo largo de millones de años. Este proceso de deriva continental ha tenido un impacto significativo en el clima global, creando cambios en corrientes oceánicas, patrones de viento y distribución de especies. La comprensión de la deriva",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
Fiesta (novela),"se conocieron— regresan a París, donde se reencuentran con viejos amigos y planean una escapada a Pamplona para disfrutar de la famosa fiesta de San Fermín. En esta novela, escrita por Ernest Hemingway en 1926, se exploran temas como la búsqueda del sentido de la vida, la amistad, el amor y la pérdida. La narrativa de ""Fiesta"" se caracteriza por su estilo directo y despojado, que refleja la mentalidad de la Generación Perdida de la posguerra.",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
Línea 85 (EMT Madrid),"A continuación, la línea circula por la Avenida de Andalucía hasta llegar al Cruce de Villaverde, donde se desvía en dirección a la estación de Renfe Villaverde Bajo, continuando por la calle Don Juan de Austria y la calle Doctor García Tapia. Posteriormente, la línea 85 gira a la izquierda en la calle Villalonso y luego a la derecha en la calle Calidad, pasando por importantes puntos de interés como el Parque de Pradolongo y la estación de Renfe Puente de Alcocer antes de finalizar su",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
Deuteranopia," visión en condiciones de poca luz. Por el contrario, los perros con deuteranopia tienen dificultades para distinguir ciertos colores, especialmente el verde y el rojo. Esta condición afecta la capacidad de los perros para seguir el rastro de presas o para distinguir entre diferentes tonalidades de colores. Aunque no afecta gravemente su calidad de vida, puede limitar sus habilidades en entornos con colores específicos. Es importante que los dueños de mascotas con deuteranopia estén al tanto de estas limitaciones y adapten el entorno de",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
Sidney E. Parker,"El segundo periódico fundado por Sidney E. Parker, continuador ideológico del primero, ""EGO"", lo publicó entre febrero de 1977 y 1986, cuando decidió retirarse de la prensa para enfocarse en otros proyectos. Durante su carrera, Parker se destacó por su visión crítica y comprometida con los temas sociales y políticos de su época, convirtiéndose en una figura influyente en el periodismo. Su legado perdura en la memoria de aquellos que valoran su valiente labor periodística y su l",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
Mersin,"asistió al Concilio de Calcedonia en 451; Antipater, merodeador que fue exiliado por el emperador Anastasio en 493; y Auxentius, quien participó en el Concilio de Constantinopla en 692. Durante la dominación árabe de la ciudad en el siglo IX, se construyó una muralla y una gran mezquita. Más tarde, fue ocupada por los cruzados y, finalmente, por los otomanos en el siglo XVI. Mersin es conocida por su diversidad cultural, con influencias de",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
Historia de Chiapas," a andar un programa de regularización de la tenencia de la tierra, que resultó en la creación de nuevas comunidades y la legalización de muchas otras. Sin embargo, a pesar de estos esfuerzos, Chiapas sigue siendo un estado con altos niveles de desigualdad social y económica, lo que ha generado tensiones entre distintos grupos étnicos y económicos. En la actualidad, la historia de Chiapas sigue siendo una historia de lucha por la justicia social y la equidad, con movimientos sociales y organizaciones que buscan mejorar las condiciones de vida de",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
Shepard Fairey,"de Fairey son frecuentemente asociadas con el movimiento cultural punk y el grafiti. Sus obras han sido exhibidas en galerías de arte de renombre en todo el mundo, y su influencia en la cultura popular es innegable. Además de su obra artística, Shepard Fairey también se ha destacado por su activismo político y social, abogando por la justicia y la igualdad a través de su arte. Su legado como artista y activista continúa inspirando a nuevas generaciones a cuestionar el status quo y luchar por un mundo más justo y equit",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
Haití,"con una rica historia cultural y una mezcla única de influencias africanas, francesas y caribeñas. La isla de Haití fue el primer país de América Latina en declarar su independencia, en 1804. Desde entonces, ha luchado contra la pobreza, la corrupción y desafíos políticos. A pesar de sus dificultades, Haití es conocido por su vibrante arte, música y danza, que reflejan la resiliencia y la creatividad de su pueblo. La solidaridad internacional es crucial para apoyar el desarrollo s",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
Páramo (Santander),"En el Municipio de Páramo, la producción pecuaria la aportan 3.266 bovinos, de las razas criollo, cebú y pardo principalmente, y ocupan un área de 3.266 hectáreas; además, se destaca la presencia de especies como ovejas, cabras y cerdos. La agricultura también es una actividad importante en la región, con cultivos de café, plátano, maíz y cacao. La diversidad de flora y fauna en el páramo de Santander lo convierte en una zona de",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
Iquitos,"Educación de Loreto. La ciudad también cuenta con numerosas instituciones culturales, como el Centro Cultural de Iquitos y el Museo Amazónico. Además, Iquitos es conocida por ser la puerta de entrada a la selva amazónica y ofrece una amplia variedad de tours y excursiones a la selva, ríos y reservas naturales cercanas. La gastronomía de la región es muy variada y está influenciada por la fusión de culturas indígenas, europeas y africanas. La ciudad es también famosa por su anim",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
Manuel Teodoro del Valle," Manuel Teodoro del Valle Seoane (Jauja, 9 de noviembre de 1813-Lima, 16 de octubre de 1888) fue un sacerdote peruano. Fue conocido por su labor social y su compromiso con los más necesitados, especialmente durante la época de la independencia de Perú. Además de su labor religiosa, del Valle Seoane también destacó como escritor y político, llegando a desempeñar importantes cargos en el gobierno peruano. Fue una figura clave en la historia de Perú y",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
Galilea,"Durante el periodo del Segundo Templo, Galilea era una región habitada principalmente por judíos, pero también por una variada población de otros grupos étnicos, incluyendo griegos, romanos y samaritanos. Esta diversidad cultural contribuyó a enriquecer la región con diferentes tradiciones y costumbres. Además, Galilea se convirtió en un importante centro religioso y cultural debido a la presencia de diversas sinagogas y la proximidad a Jerusalén. A lo largo de la historia, Galilea ha sido un lugar de",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
"Jacobo Estuardo, I conde de Arran"," Mientras estuvo en prisión en Inglaterra, Jacobo Estuardo, I conde de Arran, se convirtió en un confidente de la reina Isabel I. Fue liberado en 1574 después de negociaciones diplomáticas entre los dos países. A su regreso a Escocia, desempeñó un papel importante en la política de la corte y se convirtió en un firme defensor de la unión de Inglaterra y Escocia bajo un solo monarca. Sin embargo, su apoyo a la reina María Estuardo le tr",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
Mathew B. Brady,"algunos de los mejores fotógrafos de la época. Su trabajo fue fundamental para capturar la brutalidad y el impacto de la guerra en la sociedad estadounidense. Gracias a sus imágenes, se convirtió en uno de los fotógrafos más reconocidos de su tiempo, siendo incluso contratado por el presidente Abraham Lincoln para documentar la Guerra Civil. Su legado perdura hasta hoy en día, siendo considerado un pionero en la fotografía documental y un testigo visual de uno de los períodos más oscuros de la historia de Estados Unidos.",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
Protestantismo,"Los metodistas llegaron a América Latina en la década de 1850, estableciéndose en países como Argentina, Brasil, Chile, y México. Su énfasis en la evangelización y el trabajo social los ha convertido en una de las denominaciones protestantes más activas en la región. En muchos países, los metodistas han contribuido significativamente al desarrollo de la educación y la atención médica, y han sido líderes en la lucha por los derechos humanos y sociales. Su compromiso con la justicia social y la inclusión ha resonado fuertemente en las comunidades",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
Torre de la Font Bona,"el yacimiento arqueológico de la ciudad. La torre en sí es un edificio de gran valor histórico y arquitectónico, datado en el siglo XIV y de estilo gótico-mudéjar. Su estructura de planta cuadrada y sus altas almenas la convierten en un símbolo emblemático de la ciudad. Dentro del museo, se pueden admirar numerosos objetos y restos arqueológicos que muestran la evolución histórica de la zona, desde la época romana hasta la medieval. Además, el museo ofrece visitas gui",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
Tiffany René Estrella Attwood,"Durante su tiempo en la Industria de Hipotecas, Tiffany se destacó por su dedicación y enfoque en el servicio al cliente. Su pasión por ayudar a las personas a alcanzar sus sueños de adquirir una vivienda la llevó a convertirse en una de las procesadoras más solicitadas en su empresa. Su habilidad para gestionar eficientemente los trámites hipotecarios, junto con su profundo conocimiento del mercado inmobiliario, la convirtieron en una pieza fundamental en el éxito de muchos clientes. Tiffany René Estrella Attwood continúa destacánd",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
Mario Martínez (político),"la Universidad de Chile, es un destacado político chileno conocido por su fuerte compromiso con la educación superior y los derechos estudiantiles. Durante su carrera, ha liderado importantes movilizaciones estudiantiles y ha sido una voz influyente en la defensa de la educación pública y de calidad en Chile. Mario Martínez ha sido reconocido por su capacidad de diálogo y negociación, así como por su dedicación a mejorar las condiciones de los estudiantes universitarios. Su trayectoria política lo ha convertido en un referente para los jóvenes chilenos que",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
Honda Civic Type-R,"por Honda. Este modelo, presentado en el Salón del Automóvil de Ginebra en 2017, cuenta con una potencia de 320 CV y una aceleración de 0 a 100 km/h en tan solo 5,7 segundos. Además, el nuevo Civic Type-R incluye un sistema de suspensión adaptativa, frenos Brembo y un diseño aerodinámico mejorado que le otorga un estilo único y deportivo. Con su gran rendimiento y tecnología avanzada, el Honda Civic Type-R se posiciona como uno de los líderes en su categoría",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
Pirro de Epiro,"se encontraba en el Peloponeso, Pirro también colaboró con la ciudad de Argos para combatir a los macedonios. Sin embargo, su acuerdo con los argivos no duró mucho tiempo, ya que pronto se vio inmerso en conflictos con ellos. A pesar de sus intentos por expandir su imperio en Grecia, Pirro se vio obligado a regresar a Epiro debido a las amenazas de invasión por parte de los romanos. Su legado como rey y estratega militar es recordado por sus innovadoras táct",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
Erasmo Roca Gómez,"De Recreación y Promoción del Deporte del IPD y de la Federación Peruana de Baloncesto. Además, Erasmo Roca Gómez ha participado como conferencista en diversos congresos y seminarios sobre educación física y deporte en Perú y en el extranjero. Ha contribuido con la formación de numerosos profesionales en el campo del deporte, siendo reconocido por su dedicación y pasión por la enseñanza. Su amplia experiencia y conocimientos lo convierten en una figura destacada en el ámbito deportivo peruano.",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
Triple A (Argentina),"presupuesto del Ministerio de Bienestar Social para financiar la organización paramilitar de extrema derecha. La Triple A se caracterizó por la persecución y eliminación de opositores políticos, sindicalistas y militantes de izquierda en Argentina. A pesar de haber sido creada con el objetivo de combatir a la guerrilla, la Triple A llevó a cabo numerosos actos de violencia indiscriminada, provocando un clima de terror en la sociedad argentina durante la década de 1970. López Rega fue finalmente destituido en 1976 y",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
Avenida Entre Ríos,"Pasando San Juan, comienza un área completamente distinta de la Avenida Entre Ríos, en donde desaparece la arboleda, la densidad edilicia desciende abruptamente y abundan las casas bajas de estilo colonial. Esta sección de la avenida es conocida por sus pintorescas calles empedradas y sus coloridas fachadas, que atraen a turistas y fotógrafos por igual. Además, en esta zona se pueden encontrar pequeñas tiendas de artesanías y restaurantes tradicionales que ofrecen platos típicos",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
Antonio González Triviño,"Dos de sus obras siguen siendo en la actualidad imprescindible para Zaragoza: En el distrito de San José se construyó el pabellón Príncipe, que ha llegado a ser un ícono arquitectónico en la ciudad. Además, la remodelación de la plaza del Pilar, realizada por Antonio González Triviño, ha revitalizado esta emblemática área, convirtiéndola en un punto de encuentro para vecinos y turistas. Su estilo arquitectónico único y su habilidad para integrar la historia y la modernidad le han valido",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
Fermentación,"encuentra dentro de la célula. Este proceso es fundamental en la producción de alimentos como el pan, el queso y el vino. La fermentación juega un papel importante en la industria alimentaria, ya que permite la conservación de alimentos y la producción de sabores y aromas característicos. Además, la fermentación también se utiliza en la producción de biocombustibles y medicamentos. Existen diferentes tipos de fermentación, como la alcohólica, láctica y acética, cada una con sus propias características y aplicaciones específicas en diversos procesos industriales.",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
Solerás,"árboles frutales como el algarrobo y la higuera. La producción de aceite de oliva es especialmente destacada en Solerás, siendo reconocido por su calidad a nivel nacional e internacional. Además, la recolección de almendras es una tradición arraigada en la población, que se celebra cada año con la fiesta de la almendra. Los habitantes de Solerás han sabido aprovechar los recursos naturales de la zona para desarrollar una economía basada en la agricultura, manteniendo viva la tradición agrícola que ha",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
Iglesia de Santa Isabel de Portugal (Zaragoza),"se decidió construir la Iglesia de Santa Isabel de Portugal en Zaragoza, como un lugar de veneración y peregrinación para los devotos de la santa. La construcción de este templo gótico-bizantino comenzó en el siglo XVII y fue completada en el siglo XVIII, convirtiéndose en un importante centro religioso de la ciudad. La iglesia alberga una estatua de la santa, así como numerosas reliquias y objetos de culto que atraen a fieles y turistas por igual. Su arquitect",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
Armero Guayabal,"Feria: Aproximadamente entre los días 5 y 9 de agosto de cada año, en esta localidad se celebra las tradicionales “Ferias y Fiestas en Honor al Señor de la Buena Esperanza”, con actividades religiosas y culturales que atraen a visitantes de todo el país. Durante la feria, se realizan desfiles, concursos de belleza, corridas de toros y presentaciones musicales. Además, los habitantes de Armero Guayabal se visten con trajes típicos y participan en juegos y",Ai,Spanish,Wikipedia,Continue,gpt-3.5-turbo-0125,0
