title,text,write_by,domain,language,method,LLM_model,label
Tux-zillertal,"Elle appartient au rameau pie rouge des montagnes, situé dans le Zillertal en Autriche. Cette vallée montagneuse est directement issue de la race suisse Hérens, répandue largement dans tout l'arc alpin. Les animaux de Tux-Zillertal sont caractérisés par leur pelage rouge-brun foncé et leurs cornes en forme de S. Leur élevage remonte au moins au XIXe siècle, et ils sont encore aujourd'hui considérés comme une importante partie de la culture locale. Leur adaptation au climat rigoureux et à l'alt",Ai,Wikipedia,French,Continue,open-mistral-7b,0
Adolfo Pérez Esquivel,"En 1997, il a lancé l'« Appel des prix Nobel de la paix pour les enfants du monde », adressé aux lauréats du Prix Nobel de la Paix. Ce appel visait à sensibiliser l'opinion publique internationale sur la situation précaire des enfants dans le monde, particulièrement ceux qui souffrent de conflits armés, de pauvreté extrême et de discrimination. Pérez Esquivel, prix Nobel de l'Architecture en 1991, a vu dans cette initiative une extension de son engagement pour la paix et la justice sociale",Ai,Wikipedia,French,Continue,open-mistral-7b,0
Queensland Reds,"Après avoir emmené une sélection d'une Queensland en tournée au Japon en 1978, les Reds, équipe de rugby à XV de l'État de Queensland en Australie, ont terminé en seconde position de l'unique édition de l'Australian Provincial Championship (APC) en 1979. Ce championnat a réunis les meilleures équipes des États australiens et a servi de préparation pour les matchs internationaux. Malgré cette bonne performance, les Reds n'ont pas pu remporter le titre, terminant derrière l'équipe de New South Wales. Cependant, cette époque a vu",Ai,Wikipedia,French,Continue,open-mistral-7b,0
Transport ferroviaire en France,"Dans le cadre du développement du réseau TGV, le réseau ferroviaire français a vu depuis une trentaine d'années la naissance d'un réseau de lignes à grande vitesse (LGV). Ce réseau, initié par la ligne Nord-Sud à partir de Paris et Lyon en 1981, a permis de réduire considérablement les temps de parcours entre grandes villes françaises. Aujourd'hui, le réseau LGV compte six lignes (Est, Nord, Sud-Est, Atlantique, Méditerranée et Interconnexion Ouest) total",Ai,Wikipedia,French,Continue,open-mistral-7b,0
Dafydd ab Owain Gwynedd,"Dafydd était le fils d'Owain Gwynedd et de Cristin verch Goronwy. Comme Owain et Cristin étaient cousins au premier degré, leur mariage ne fut pas accepté par l'Église et cette dernière considérait ce lien sanglant comme une impediment à une union légitime. Cependant, le couple Ignora la controverse et vécut ensemble, donnant naissance à une progéniture nombreuse. Dafydd succéda à son père en 1137, à l'âge de 21 ans, et régna sur le royaume de Gwyn",Ai,Wikipedia,French,Continue,open-mistral-7b,0
Âge d'or des comics,"""La situation politique et l'influence des Églises empêchent parfois l'importation des comics en Europe, particulièrement en Allemagne, Italie, Espagne, Belgique et aux Pays-Bas. Ce phénomène se produit durant l'âge d'or des comics, entre les années 1940 et 1950. Alors que les États-Unis étendaient leur influence culturelle à travers le monde, les gouvernements européens antiaméricains et les Églises conservatrices opposées aux bandes dessinées perçues comme décadentes ou vulgaires, imposaient des restrictions",Ai,Wikipedia,French,Continue,open-mistral-7b,0
Oprah Winfrey,"En 1998, Oprah Winfrey a lancé Oprah's Angel Network, une organisation caritative aidant des personnes dans le besoin à travers le monde. Ce réseau de bienfaisance, basé à Chicago, est devenu un modèle pour d'autres organisations de bienfaisance. Oprah's Angel Network entretient des projets caritatifs en collaboration avec des organisations locales et internationales, fournissant des ressources vitales telles que l'eau potable, des logements, de la nourriture et de l'éducation. Depuis sa création, Oprah's Angel Network a récolté",Ai,Wikipedia,French,Continue,open-mistral-7b,0
District de Xuanhua,"Xuanhua se trouve à l'extrémité nord des Yanshan, une chaîne de montagnes peu élevée bordant la grande plaine de la Chine du Nord, dans la zone de transition vers le plateau de Mongolie-Intérieure. Avec une population de plus d'un million d'habitants, cette ville-préfecture du Hebei est connue pour ses productions agricoles, particulièrement en matière de pommes de terre, de blé et de maïs. Elle abrite également des usines de textile et de transformation des aliments. Le centre-ville de Xuanhua est traversé",Ai,Wikipedia,French,Continue,open-mistral-7b,0
Utilité (économie),"On construit donc ainsi une fonction mathématique ""U"", allant de l'espace des biens dans formula_9, telle que formula_10 implique que le panier ""A"" est préféré au panier ""B"". On peut ainsi construire des ensembles de biens optimaux, ceux qui maximisent l'utilité pour un consommateur donné. Cette approche, connue sous le nom de théorie des utilités, permet de comparer rigoureusement différents niveaux de satisfaction et de prendre des décisions économiques optimales. En France, cette branche de l'économie est souvent enseignée",Ai,Wikipedia,French,Continue,open-mistral-7b,0
CSKA Moscou (basket-ball),"Dans les années 1970, le CSKA Moscou (basket-ball) connaît une période de succès inégalée en Europe. Le club remporte quatre titres de champion d'Europe consécutifs, entre 1969 et 1972. Ce succès est principalement attribuable à la direction technique d'Aleksandr Gomelsky. Sous sa conduite, l'équipe adopte un style de jeu innovant, basé sur la rapidité, la précision et l'intensité. Les joueurs emblématiques de cette époque, tels que Vitali Khom",Ai,Wikipedia,French,Continue,open-mistral-7b,0
Front populaire (France),"L'assemblée élue lors des élections de mai 1936, marquée par la victoire du Front Populaire mené par Léon Blum, restera en place jusqu'au début de la Seconde Guerre mondiale, malgré l'arrestation de 49 députés communistes en septembre 1939. Ce événement, connu sous le nom de Crises des Six-Juin, fut l'occasion pour Pétain et Laval de mettre en place un gouvernement d'union nationale, mettant fin à la courte période de gouvernance du Front Populaire. Malgré les difficultés polit",Ai,Wikipedia,French,Continue,open-mistral-7b,0
Lapalud,"Depuis 5400 avant J.-C., des hommes, certainement des pêcheurs habitant dans des huttes, ont vécu sur notre territoire de Lapalud. En effet, lors des fouilles réalisées pour le tracé du chemin de l'autoroute A51, des vestiges archéologiques remarquables ont été mis au jour. Parmi ces découvertes, on a identifié des outils en pierre taillée, des restes de poteries et des ossements animaux, suggestive d'une occupation humaine régulière. Ces vestiges datent de la période solutréenne",Ai,Wikipedia,French,Continue,open-mistral-7b,0
Billard,"Le jeu de billard exige une grande maîtrise des mouvements et de la technique. Un des coups les plus importants est le « coup de queue », qui peut déterminer le succès ou l'échec de la partie. Ce terme regroupe la puissance du coup, l’horizontalité de la queue, l’accompagnement ou non du mouvement, la fluidité du geste, etc. Un coup « pénétrant » implique une bonne connexion entre le jarret et l'épaule, permettant de transmettre toute la puissance nécessaire à la bille. La position de la main sur la queue",Ai,Wikipedia,French,Continue,open-mistral-7b,0
Saint-Nicolas-aux-Bois,"""L'occupation des sols de la commune de Saint-Nicolas-aux-Bois, telle qu'elle ressort de la base de données européenne d’occupation biophysique des sols Corine Land Cover (CLC), est marquée par une dominance de terres agricoles. Environ 85 % des terres sont consacrées à l'agriculture, principalement à des cultures céréalières et à des prairies. La forêt occupe environ 11 % de la surface communale. Elle est majoritairement composée de feuillus et de conifères. L'urbanisation est",Ai,Wikipedia,French,Continue,open-mistral-7b,0
Norvège,"Dans les autres langues de Norvège, le nom du pays est écrit « ""Norga"" » (same du Nord), « ""Vuodna"" » (same de Lule), « ""Nøørje"" » (same du Sud), et « ""Norvegia"" » (italien), « ""Norwegen"" » (allemand), « ""Norvegia"" » (espagnol et italien), « ""Norveška"" » (slovène), « ""Norveška"" » (hongrois), « ""Norwega"" » (portugais), « ""Norveška"" »",Ai,Wikipedia,French,Continue,open-mistral-7b,0
John McTiernan,"""John McTiernan, après le succès des trois longs-métrages qui ont lancé des franchises telles que ""Predator"" et ""Die Hard"", se détache pour privilégier des projets originaux. En 1992, il retrouve Sean Connery pour un film d'aventures, ""Medicine Man"". Cependant, ce long-métrage ne rembourse quasiment pas son budget. McTiernan revient donc vers des productions plus traditionnelles, en collaborant avec des studios hollywoodiens et en réalisant des épisodes pour des séries télévisées."" ",Ai,Wikipedia,French,Continue,open-mistral-7b,0
Antonello de Messine,"Entre 1475 et 1476, Antonello de Messine réalise le ""Retable de San Cassiano"" à Savone, en Ligurie. Aujourd'hui, seul la Vierge sur son trône élevé et quatre demi-saints restent de cette œuvre originellement composée de sept scènes et plus de vingt personnages. Ce retable, commandé probablement par la confrérie du même nom, est une œuvre majeure de l'artiste, marquée par sa maîtrise du chiaroscuro et de la perspective. Les figures sont représentées avec une grande",Ai,Wikipedia,French,Continue,open-mistral-7b,0
Cabriès,"""La gare de Bouc-Cabrières, située à deux kilomètres au sud de Cabrières, sur la ligne de Marseille à Aix-en-Provence et Briançon, est actuellement fermée aux voyageurs. Les gares les plus proches offrant des services de transport ferroviaire régulier sont celles de Marigneul-les-Bains et de Salon-de-Provence, situées respectivement à 9 et 12 kilomètres de Cabrières. Les habitants et les visiteurs peuvent également utiliser les transports en commun routiers pour se rendre à ces destinations ferroviaires. La commune",Ai,Wikipedia,French,Continue,open-mistral-7b,0
Afro-Américains,"Selon le recensement américain pour la période 2013-2018, 91,06 % de la population afro-américaine âgée de plus de 5 ans déclare parler l'anglais à la maison, ce qui représente approximativement 38,6 millions de personnes. En revanche, 2,8 % de cette population, soit environ 1,1 million de personnes, déclarent parler l'espagnol à la maison. De plus, 1,82 %, soit environ 738 000 personnes, déclarent parler le créole haïtien à",Ai,Wikipedia,French,Continue,open-mistral-7b,0
Forest Yeo-Thomas,"Dans la nuit du 18 au 19 juin 1944, Yeo-Thomas et Brossolette sont déposés près d'Angoulême en France par un avion Lysander. Quelques heures après leur arrivée, de nombreux patriotes sont arrêtés par les Allemands, mettant en danger leur mission. Sans se laisser décourager, ils continuent leurs enquêtes et obtiennent des renseignements précieux sur les plans de l'Armée allemande. Malgré les risques, ils parviennent à transmettre les informations à London via un agent radio clandest",Ai,Wikipedia,French,Continue,open-mistral-7b,0
Sabot (chaussure),"La durée du séchage à l'abri du vent, des courants d'air ou des chocs thermiques dans la loge perpétuellement chauffée est estimée entre trois et cinq mois. Des sabots peuvent perdre leur forme et leur élasticité si ils restent trop longtemps dans cet état. Ce phénomène est plus fréquent avec les sabots en cuir, qui sont plus sensibles aux variations de température et d'humidité. Pour préserver leur qualité et leur durée de vie, il est important de les laisser sécher lentement au rythme des saisons.",Ai,Wikipedia,French,Continue,open-mistral-7b,0
Courgenay (Yonne),"Primitement, la ferme porte pour nom : la Pierre aux Singes. En principe, le singe était au Moyen Age un animal maléfique associé au démon (voir le vitrail de la vie de sainte Gertrude à Brogne). Cependant, à Courgenay, dans le département de l'Yonne en Bourgogne, une légende plus douce s'est développée. On raconte que les singes locaux, au lieu d'être des êtres malfaisants, étaient des protecteurs des enfants et des animaux domestiques. Selon la légende, l'un d'eux, un sing",Ai,Wikipedia,French,Continue,open-mistral-7b,0
Canberra Raiders,"Les Canberra Raiders sont un club australien de rugby à XIII évoluant en National Rugby League, basé à Canberra, capitale de l'Australie. Depuis 1990, l'équipe dispute ses matchs à domicile au Canberra Stadium. Précédemment, le stade utilisé par l'équipe était O'Connor Enclos, situé dans la banlieue sud-ouest de Canberra. Le club a été fondé en 1982 et a connu un succès rapide, remportant quatre championnats de National Rugby League entre 1987 et 1",Ai,Wikipedia,French,Continue,open-mistral-7b,0
Ligne 3 bis du métro de Paris,"""La nouvelle station « Gambetta » est mise en service le 2 mai 1912. Cependant, la ligne 3 bis n'est en revanche débranchée que le 15 octobre 1913 et le prolongement jusqu'à Bagnolet est ouvert au public le 1er novembre suivant. Cette extension de la ligne 3 permet de relier directement la commune de Bagnolet au réseau du métro de Paris, améliorant considérablement les déplacements des usagers. La station Gambetta se trouve à proximité de l'emplacement actuel et est décorée dans le style Art nouveau typique de l",Ai,Wikipedia,French,Continue,open-mistral-7b,0
Jerry Stiller,"Aîné des quatre enfants de William Stiller (1896-1999), conducteur de bus, et de son épouse Bella Stiller (née Citrin) (1902-1954), Jerry Stiller naît à l'Unity Hospital de Brooklyn (New York). Ses grands-parents paternels ont émigré de l'Allemagne vers les États-Unis au début du XXe siècle. Son père a travaillé comme conducteur de bus dans le Bronx, tandis que sa mère était une vendeuse de vêtements. Stiller a grandi à la périphérie de Manhattan et a fréquenté",Ai,Wikipedia,French,Continue,open-mistral-7b,0
Lucile Desmoulins,"Un certain nombre de rues portent également son nom, en réussiignant à transcender les limites de Paris. C'est le cas de la rue Lucile Desmoulins à Fleury-Mérogis, dans l'Essonne. Située non loin de la rue Rouget de Lisle et des allées Marceau, cette voie commémorative rappelle le souvenir d'une des figures les plus marquantes de la Révolution française. Née le 23 mars 1776 à Paris, Lucile Desmoulins fut une actrice de théâtre et une patriote passionnée. Elle devint l'amante",Ai,Wikipedia,French,Continue,open-mistral-7b,0
Paul Copin-Albancelli,"Pour lui, le militantisme pacifiste qui s'est exercé en France avant la Première Guerre mondiale jusqu'au mois d'août 1914, où les frères Le Foyer, Hubbard et Gaston Moch invitèrent Paul Copin-Albancelli à rejoindre leur mouvement. Né en 1875, ce Français d'origine italienne fut un ardent défenseur de la paix et de la non-violence. Il fut actif dans diverses organisations telles que la Ligue de la Paix et de l'Amitié entre les Peuples et le Comité France-Allemagne",Ai,Wikipedia,French,Continue,open-mistral-7b,0
Rúmil,"Rúmil est un elfe Noldo réputé pour être l'inventeur des premiers signes d'écriture : les sarati. Son savoir en matière de langues et de traditions elfiques était sans égal. Il est l'auteur de plusieurs textes, parmi lesquels figurent l'""Ainulindalë"" et les ""Quetes des Valar."" Fëanor s'est inspiré grandement de ces signes pour créer ses tengwar. Rúmil était connu pour sa sagesse et sa compréhension profonde des langages et des mondes créés par les Valar. Il occupait une position",Ai,Wikipedia,French,Continue,open-mistral-7b,0
Mont Blanc,"Peu avant de mourir, Joseph Vallot, fondateur de l'observatoire situé sur le mont Blanc, confie la direction de l'établissement à Alphonse Dina en 1893. Avec la fondation de la Société Savoie Astronomique par Dina, le projet d'observatoire astronomique s'amplifie. Plus tard, la veuve de Vallot, madame Shillito, transfère la propriété de l'observatoire à la France en 1902. Le gouvernement français confie alors l'établissement à l'Institut national des sciences de l'univers, qui p",Ai,Wikipedia,French,Continue,open-mistral-7b,0
Susmiou,"""L'occupation des sols de la commune de Susmiou, telle qu'elle ressort de la base de données européenne d’occupation biophysique des sols Corine Land Cover (CLC), est marquée par une dominance de terres agricoles. Environ 75% de la superficie communale est consacrée à l'agriculture, majoritairement dédiée à la culture des céréales et de la vigne. Les zones boisées occupent approximativement 15% du territoire, principalement au nord et à l'est, formant des forêts mixtes de feuillus",Ai,Wikipedia,French,Continue,open-mistral-7b,0
Georges Bataille,"Depuis la parution des articles consacrés à lui par Albert Camus dans la revue ""Critique"", Georges Bataille s'est proposé au grand écrivain algérien de rassembler ces textes sous le titre ""Albert Camus : moralité et politique"". Il souhaite, par cette monographie, situer Camus dans le contexte du temps et de la pensée, en mettant en évidence les liens qui unissent leur œuvrerespectivement. Bataille écrit à Camus pour le renseigner de ce projet et espère trouver dans cette collaboration un éclairage supplémentaire sur la signification de",Ai,Wikipedia,French,Continue,open-mistral-7b,0
Matafelon-Granges,"En 1280, Humbert IV, sire de Thoire-Villars, déclare le village de Matafelon-Granges libre et franc. Cet acte marque un tournant important dans l'histoire du village, situé dans le sud-est de la France, à la limite des territoires des comtes de Bourgogne et de Nantua. À cette occasion, la famille sire de Thoire-Villars réside désormais au château de Montréal, situé plus au nord et offrant une meilleure surveillance des frontières de leur domaine. Ce château, construit au XIe siècle, devient alors le",Ai,Wikipedia,French,Continue,open-mistral-7b,0
Salem (Massachusetts),"Le Peabody Essex Museum est un musée de grande envergure situé à Salem, dans le Massachusetts, aux États-Unis. Ainsi devenue un des plus importants musées d'art en Amérique, sa renommée s'étend bien au-delà des frontières nationales. Le musée est consacré à l'art et à la culture asiatiques et aux débuts du commerce maritime américain. Ses collections remarquables comprennent des œuvres d'art indien, japonais, coréen et chinois, et de nombreuses pièces historiques relatant l'histoire du commerce",Ai,Wikipedia,French,Continue,open-mistral-7b,0
Connie Mulder,"En 1979, la commission Erasmus, mise en place par PW Botha, révèle ses manquements notamment les irrégularités financières et les abus de pouvoir commis par Connie Mulder, alors ministre des Affaires étrangères et de la Coopération technique de l'Afrique du Sud. Ce dernier était soupçonné d'avoir détourné des fonds publics vers des activités personnelles et d'avoir utilisé son influence pour bénéficier de contrats gouvernementaux. Ces révélations ont entraîné une grande controverse politique et une perte de confiance envers",Ai,Wikipedia,French,Continue,open-mistral-7b,0
Kitsune,"Il est largement accepté que la piste de nombreux mythes japonais concernant les renards puisse être retracée jusqu'en Chine, en Corée ou en Inde. Les contes populaires chinois parlent d'esprits renards nommés ""huli jing"", qui peuvent avoir jusqu'à neuf queues et possèdent des pouvoirs magiques. Ces créatures sont souvent décrites comme habiles en manipulant les elements naturels, comme le feu et l'eau. Elles sont considérées comme des messagères des dieux et protectrices des villages. Encore plus au nord, en",Ai,Wikipedia,French,Continue,open-mistral-7b,0
Marie-Louise d'Autriche,"Marie-Louise d'Autriche, née le 27 décembre 1791 à Vienne, en Autriche, était fille de l'empereur Léopold II et de l'infante Marie-Louise de Bourbon-Parme. Quand à son premier enfant à Vienne, il ne doit pas succéder à sa mère sur le trône de Parme, dévolu aux Bourbons à la mort de la duchesse. Marie-Louise écrit à son père, l'empereur, pour obtenir des instructions quant à son avenir. Elle découvre alors qu'elle est promisée en mari",Ai,Wikipedia,French,Continue,open-mistral-7b,0
Réalisme socialiste en France,"Le premier symbole de cette bataille est la toile ""Les Parisiennes au marché"" exposée au Salon d'automne de 1899 et son article-manifeste, publie dans Le Journal des Femmes par Camille Pissarro et Octave TouInline bouillon. Ce tableau et cet écrit marquent le début de la quête du réalisme socialiste en France pour représenter la vie quotidienne des classes laborieuses et la critique de la société capitaliste. Les artistes réalistes socialistes tels que Millet, Pissarro, et Toulouse-Lautrec s'engagent dans une bataille",Ai,Wikipedia,French,Continue,open-mistral-7b,0
San Miguel de Tucumán,"La ville de San Miguel de Tucumán, située dans la province homonyme en Argentine, est renommée pour son histoire et son climat agréable. La ville a un climat subtropical, avec un été chaud mais assez tempéré, et un hiver tempéré froid (la neige y tombe parfois, comme en 2005). Située dans la vallée du río San Francisco, San Miguel de Tucumán est entourée de collines boisées et de vastes plaines agricoles. Le centre-ville conserve une architecture colonial caractéristique, avec des rues pavées et des",Ai,Wikipedia,French,Continue,open-mistral-7b,0
Walter Pach,"Walter Pach est né à New York le 1er janvier 1883. Son père était directeur d'un important studio photographique, la société Halley & Company, fournisseur de la prestigieuse Galerie 291 de Alfred Stieglitz. Walter fréquenta l'École des Beaux-Arts de New York et s'intéressa très tôt aux avancées de l'impressionnisme et du fauvisme. Il fut bientôt assistant de Stieglitz et participa à la promotion des artistes modernes tels que Marcel Duchamp, Wassily Kandinsky et Kazimir Malevich",Ai,Wikipedia,French,Continue,open-mistral-7b,0
Sport à Pau,"Si l'arrivée du football est tardive, l'implantation du rugby à XV à Pau et en Béarn est bien plus précoce, portée par les nombreux expatriés britanniques que compte la ville. En effet, avec une présence britannique importante dès le XIXe siècle, le rugby s'est développé rapidement dans la région. La première équipe de rugby à XV de Pau a été créée en 1892, suivie par d'autres clubs dans les années suivantes. Le rugby a rapidement gagné en popularité et a même attiré des joueurs de haut niveau, comme le célèbre international français Jean",Ai,Wikipedia,French,Continue,open-mistral-7b,0
B-Tight,"Le 8 août 2005, il publie la mixtape ""No Limit Edition"" en commun avec Tony D. En plus de ses activités en solo, B-Tight est membre du collectif hip-hop allemand Jungle Allstars depuis 1999. Ce groupe comprend également des artistes tels que Tonny Logic, Fler et Farid Bang. B-Tight a commencé sa carrière en rap en 1994, en collaborant avec des groupes locaux comme Die Skeptiker. Son premier album solo, ""Geschäft mit Waffen,"" est sorti en 1999. Depuis lors,",Ai,Wikipedia,French,Continue,open-mistral-7b,0
Mümliswil-Ramiswil,"L'église de Mümliswil a été construite en 1932 dans un style roman néo-classique assez grandiose. Un lieu de culte est mentionné depuis longtemps à cet endroit. La première église, en bois, fut édifiée au XIIe siècle. Elle fut remplacée par une église en pierre au XVe siècle. Cependant, cette seconde église fut trop petite pour accueillir la croissante population de la commune. Le bâtiment actuel, dédié à saint Pierre et saint Paul, fut construit sous la direction de l'architecte Paul Cossmann. Son",Ai,Wikipedia,French,Continue,open-mistral-7b,0
TrackMania United,"""TrackMania United est globalement bien accueilli lors de sa sortie par les critiques. Ce jeu aux visuels variés fonctionne sur des configurations modestes, et offre un gameplay amusant. Cependant, quelques critiques sont régulièrement soulevées. La première concerne la difficulté élevée de certaines pistes, qui peuvent déçois les joueurs inexpérimentés. En outre, certains critiquent la manque de contenu par rapport à ses prédécesseurs, et la communauté en ligne peu active comparée à d'autres jeux de course. Malgré ces critiques, TrackMan",Ai,Wikipedia,French,Continue,open-mistral-7b,0
Benito Martinez,"Benito Martinez commence sa carrière dès le début des années 1990, avec quelques téléfilms et autres séries telles que ""Zorro"" en 1992. Sa première vraie révélation au cinéma intervient en 1995, avec le film ""Alerte !"" (Alert!) où il obtient son premier grand rôle. De nationalité mexicaine, Martinez s'est rapidement imposé grâce à sa grande flexibilité et à son talent d'acteur. Il a joué dans de nombreuses productions hollywoodiennes, telles que ""La Ligne rouge""",Ai,Wikipedia,French,Continue,open-mistral-7b,0
Précipice à bisons Head-Smashed-In,"Le site du précipice à bisons Head-Smashed-In (literally ""Head-Smashed-In Buffalo Jump""), located 18 km north-west of Fort Macleod, Alberta, Canada, on route 785, is a significant archaeological and cultural site. Here, the Blackfoot people hunted bison for over 6,000 years, using the natural cliff as a drive-line to stampede the animals to their deaths. The site, named for the violent manner in which the animals met their end, contains evidence of numerous killing circles and bone beds. This practice was essential for the survival of the Blackfoot people, providing them with food, shelter",Ai,Wikipedia,French,Continue,open-mistral-7b,0
Sébastien Chabal,"In France, he publishes under the title ""Ma petite étoile"" his autobiography, in which he denounces a certain laxity of the French refereeing, as well as numerous other controversial topics. Born in Paris on November 19, 1977, Chabal began his rugby career at Stade Français. Known for his powerful build and aggressive playing style, he quickly rose through the ranks to become a key player for the French national team. However, his career was not without controversy. He was suspended several times for violent behavior on the pitch, drawing criticism from both the rugby community and the media. Despite this, Chabal remained a fan favorite, beloved for",Ai,Wikipedia,French,Continue,open-mistral-7b,0
Redoublement (linguistique),"La fonction la plus fréquente du redoublement est cependant l'indication d'un aspect intensif ou itératif. Ainsi, en tok pisin (créole de Papouasie-Nouvelle-Guinée), le mot ""pikpik"" signifie ""petit"" et ""pikpik-pikpik"" signifie ""extrêmement petit"" ou ""très petit."" De même, en hongrois, le suffixe ""-as"" peut être ajouté à un mot pour indiquer un aspect itératif, comme dans le mot ""írás"" qui signifie ""écriture""",Ai,Wikipedia,French,Continue,open-mistral-7b,0
Jacana noir,"Le Jacana noir, petite espèce d'oiseau de longueur moyenne atteignant environ 30 centimètres, est facilement reconnaissable par ses longues pattes gris doré aux doigts mesurant quatre centimètres. Ces doigts particuliers lui permettent de se tenir égaliement sur la surface de l'eau, répartissant ainsi le poids de son corps et évitant de s'enfoncent. De couleur noire brillante, ce jacana est un résident régulier des zones marécageuses et des étendues d'eau douce du bass",Ai,Wikipedia,French,Continue,open-mistral-7b,0
