title,text,write_by,language,domain,method,LLM_model,label
مانور نیروهای ایرانی و عراقی در نزدیکی کردستان عراق,"در یک هفته اخیر گزارش هایی از تشدید تدابیر امنیتی ایران در نزدیکی این مرز وجود داشه است شوان ابوبکر مدیر گمرک کردستان عراق در ایستگاه مرزی باشماخ به خبرگزاری فرانسه گفت: ""یگان های ارتش ایران و عراق تمرین های خود را در ساعت ۱۱:۰۰ صبح با تانک ها و توپخانه در ۲۵۰ متری مرز شروع کردند."" او گفت که",Human,Persian,BBC,,,1
نخست وزير فلسطينی ها خواستار آشتی ملی شد,آقای هنيه که رهبر جنبش حماس نيز هست، در يک سخنرانی تلويزيونی گفت درگيری فلسطينی ها با هم به هيچ عنوان قابل قبول نيست. اظهارات نخست وزير فلسطينی ها در پی اظهارات آشتی جويانه دو روز قبل محمود عباس، رييس تشکيلات خودگردان فلسطينی صورت می گيرد. آقای عباس رهبری جناح فتح را که جناح رقيب حماس است، در دست دارد. در تحولی ديگر، کارکنان دولت فلسطينی به اعتصاب طولانی خود خاتمه داده اند.,Human,Persian,BBC,,,1
کنگره آمریکا: قطع کمک آمریکا به عربستان در جنگ یمن رای آورد,در صورت رای آوردن این طرح در مجلس سنا دونالد ترامپ ممکن است آن را وتو کند که در این صورت نخستین وتوی او در دو سال گذشته و پس از ورود به کاخ‌سفید خواهد بود. مجلس نمایندگان کنگره آمریکا که اکنون اکثریت آن در دست دموکرات‌هاست روز چهارشنبه با ۲۴۸ رای موافق در برابر ۱۷۷ رای مخالف این طرح را تصویب کردند. در جریان این رای‌گیری ۱۸ نماینده جمهوری‌خواه هم به جمع دموکرات‌ها پیوستند؛ اقدامی که می‌تواند جمهوی‌خواهان در مجلس سنا را هم تشویق,Human,Persian,BBC,,,1
کرونا؛ کاخ‌سفید طرح کمک نقدی مستقیم به آمریکایی‌ها را ارایه کرد,"استیو منوچن گفته در صورت تصویب ظرف چند روز آینده چک‌های حمایتی برای همه آمریکایی‌ها ارسال خواهد شد آقای منوچن که روز سه‌شنبه، ۱۷ مارس، در کاخ سفید و در حالی که دونالد ترامپ، رئیس جمهوری، در کنار او ایستاده بود به خبرنگاران گفت: ""ما در پی آنیم که فورا ارسال این چک‌ها را آغاز کنیم."" کمک نقدی بخشی از طرح جامع کاخ‌سفید برای مقابله با مشکلات اقتصادی ناشی از شیوع کرونا است که دولت آمریکا می‌گوید شامل یک بسته بودجه‌ای ۱۰۰۰ میلیارد (یک تریلیون) دلاری است و اکنون",Human,Persian,BBC,,,1
علی شجاعی صائین مدیر اداره کتاب وزارت ارشاد شد,علی شجاعی صائین دارای مدرک کارشناسی ارشد تاریخ و بازنشسته‌ سپاه پاسداران است و سال ۱۳۸۶ در دوره‌ معاونت فرهنگی محسن پرویز در دولت محمود احمدی نژاد، به عنوان مدیرعامل مؤسسه‌ خانه‌ کتاب منصوب ‌شده بود. او همچنین مدیریت خبرگزاری کتاب، مجله‌ کتاب هفته و همچنین مجله‌های کتاب ماه را برعهده داشته است. در این سال‌ها مسئولیت برگزاری جایزه‌های کتاب فصل، کتاب سال، پروین اعتصامی و جایزه‌ جلال آل‌ احمد نیز با او,Human,Persian,BBC,,,1
انتخابات پارلمانی روسیه آغاز شد,این انتخابات، در واقع به مفهوم یک نظرخواهی سراسری در مورد ادامه اقتدار ولادیمیر پوتین تلقی می شود. آقای پوتین که در انتخابات امروز، در صدر فهرست نامزدهای حزب روسیه متحد حضور دارد، قصد دارد در انتخابات ریاست جمهوری آینده که در ماه مارس برگزار خواهد شد، شرکت نکند. با این وجود،,Human,Persian,BBC,,,1
۵ نکته برای این که بهتر بخوابید,"از زمان قرنطینه به دلیل ویروس کرونا، هشتگ ""نمی‌توانم بخوابم"" رواج پیدا کرده است، با داستان‌های آدم‌هایی که تلاش می‌کنند شب‌ها به خواب بروند. یکی از این افراد لارا کوپل است. لارای ۲۶ ساله به بی‌بی‌سی می‌گوید:""پیش از قرنطینه، مثل خرس می‌خوابیدم، اما حالا برعکس شده است"". اگر شما هم چنین تجربه‌ای دارید، چند راه‌ برای رفع این مشکل آورده‌ایم. ۱. روال معمول لارا می‌گوید روال معمول زندگی‌اش کاملاً از دست",Human,Persian,BBC,,,1
بررسی روزنامه های صبح تهران؛ دوشنبه ۲۳ تیر,گزارش هایی درباره موشک باران غزه توسط ارتش اسراییل، بدون اشاره ای به موشک هایی که به سوی بیت المقدس و شهرک های اسراییلی پرتاب شده است در روزنامه های مختلف آمده و همراه همه این گزارش ها مقالاتی در محکوم کردن دولت اسراییل و ابراز نفرت از کشتار زن ها,Human,Persian,BBC,,,1
آذری جهرمی پس از متهم شدن به فساد، نماینده مجلس را به مناظره اینستاگرامی دعوت کرد - زرآبادی: در مکانی رسمی مناظره کنیم,خانم زرآبادی در پاسخ به دعوت آقای جهرمی از مناظره با او استقبال کرده و پیشنهاد داده این مناظره در مجلس ایران یا هر مکان رسمی دیگر انجام شود. آقای آذری جهرمی در حالی می‌خواهد شب چهارشنبه (امشب) بحث را به اینستاگرام بکشاند که به گفته خانم زرآبادی چند روز پیش سوال این نماینده به طور رسمی به وزارت ارتباطات فرستاده شده، اما وزیر به طور رسمی پاسخگو نبوده است. وزیر ارتباطات ایران,Human,Persian,BBC,,,1
آغاز اجلاس مقابله با داعش بدون حضور ایران,نشست پاریس با سخنرانی فرانسوا اولاند، رئیس‌جمهوری فرانسه (چپ) و فواد معصوم، رئیس‌جمهوری عراق (راست) شروع شد فرانسه و عراق امروز به طور مشترک نشستی را آغاز کردند که قرار است در آن درباره استراتژی مبارزه با گروه 'دولت اسلامی' (داعش) تصمیم‌گیری شود. وزرای خارجه حدود ۳۰ کشور در این نشست شرکت کرده‌اند. اما نمایندگان دولت ایران و سوریه، دو همسایه عراق به این نشست دعوت نشده‌‌اند. آقای اولاند در مراسم گشایش نشست بین‌المللی پاریس برای رسیدن به اجماع جهانی در مقابل گروه دولت اسلامی (داعش) گفت، بدون در نظرگرفتن آینده سوریه نمی‎‌توان,Human,Persian,BBC,,,1
'مسلمانان محروم ترين اقليت مذهبی در انگلستان هستند',این گزارش، زندگی مسلمانان، هندوها و سیک ها را بررسی کرده و نشان میدهد که تنها پنجاه درصد مسلمانان انگليسی بالای 25 سال رسما به کار مشغولند، درحالیکه این آمار درکل جمعیت بریتانیا، 67 درصد است. هندوها موفق ترین گروه در سه گروه مورد بررسی هستند و سیکها در مرتبه دوم قرار دارند. براساس این گزارش تنها 29 درصد زنان مسلمان در انگلستان کار می کنند. اما فوزیه احمد از دانشگاه بریستول که بطور وسیعی درباره کار زنان مسلمان,Human,Persian,BBC,,,1
زلزله بم در گزارش سالانه صليب سرخ جهانی,زلزله بم که در 26 دسامبر 2003 اتفاق افتاد، ظرف 12 ثانيه شهر بم را تقريبا با خاک يکسان کرد. بين 30 تا 40 هزار نفر جان خود را از دست دادند، 30 هزار نفر ديگر مجروح شدند و 85 درصد شهر تخريب شد. مجموعه خسارات از نظر اقتصادی معادل 1.5 ميليارد دلار ارزيابی شده است. گزارش صليب سرخ با اين مقدمه می پرسد چگونه بازماندگان با شرايط پس از زلزله ساختند و چه درسهايی می توان از اين زلزله برای کاستن از آسيب زلزله های بعدی,Human,Persian,BBC,,,1
'ايران احتمالا پيشنهادهای هسته ای متقابل ارايه می کند',"وی روز شنبه، 10 ژوئن، در حاشيه ديدارش با محمود الزهار، وزير امور خارجه تشکيلات خودگردان فلسطين، گفت:""تلاش می کنيم که به يک تفاهم جامع الاطراف برسيم. بررسی های ما بر اساس آن صورت می گيرد که برای رسيدن به چنين تفاهمی به گونه‌ای عمل شود كه منافع به حق يک",Human,Persian,BBC,,,1
راهپيمايی همبستگی ملی در اهواز,"بنابر گزارشها، در اين راهپيمايی، اقشار مختلف مردم اهواز، بويژه مردم و عشيره‌ های عرب شرکت کرده و با سردادن شعارهايی به زبانهای فارسی و عربی، بر لزوم وحدت و يکپارچگی اقشار مختلف جامعه در سال جاری خورشيدی که رهبر ايران آن را سال ""همبستگی ملی و مشارکت عمومی"" نام نهاده تأکيد کرده اند. اين راهپيمايی يک هفته پس از آن برگزار می شود که انتشار نامه ای منسوب به",Human,Persian,BBC,,,1
بهرام بیضایی: سینما، بهمن مفید را حرام کرد,بهمن مفید، بازیگر سرشناسی که روز ۲۶ مرداد در ۷۸ سالگی بر اثر ابتلا به سرطان ریه درگذشت آقای مفید ، بازیگر سرشناسی که روز ۲۶ مرداد در ۷۸ سالگی بر اثر ابتلا به سرطان ریه درگذشت، بعد از انقلاب در ایران اجازه فعالیت در سینما و تئاتر پیدا نکرد. از آن روز تا امروز شبکه‌های اجتماعی پر شده از گلایه کاربرانی که به ممنوع‌الفعالیت بودن بعضی هنرمندان و سانسور حاکم بر فضای فرهنگی و هنری به شدت اعتراض دارند. سینماگران و,Human,Persian,BBC,,,1
جولیان آسانژ،‌ بنیان‌گذار ویکی‌لیکس در لندن بازداشت شد,Julian Assange being dragged from the Ecuadorean embassy in London پلیس اعلام کرده است که بازداشت او به دلیل خودداری از حضور در دادگاه و نقض مقررات است. لنین مورنو،‌رئیس جمهوری اکوادور می‌گوید که به دنبال نقض مکرر مقررات بین‌المللی بوسیله آقای آسانژ،‌ دولت اکوادور پناهندگی او را لغو کرده است. سایت ویکی‌لیکس در توییتی اقدام دولت اکوادور در پایان دادن,Human,Persian,BBC,,,1
ترکیه یک هلی‌کوپتر سوریه را ساقط کرد,"مرز ترکیه و سوریه و دود ناشی از سقوط هلیکوپتر سوری بلند آرنیچ، معاون نخست وزیر ترکیه با اعلام این خبر گفته که این هلی‌کوپتر پس از ورود به حریم هوایی ترکیه هدف قرار گرفته است. وی افزود این هلیکوپتر پس از آن مورد حمله قرار گرفته که ۲ کیلومتر وارد خاک ترکیه شده و واحدهای دفاعی ترکیه ""مکررا"" به آن هشدار داده اند. هلیکوپتر سوری پس از هدف قرار گرفتن،",Human,Persian,BBC,,,1
حمله پاکستان به 'اردوگاه شبه نظاميان طرفدار طالبان',وزيرستان شمالی و جنوبی در منطقه قبايلی نيمه خودمختار پاکستان، بزرگترين پايگاه حمايت از شورشيان طالبان در افغانستان است. يک سخنگوی نظامی پاکستان به خبرنگاران گفت که طی اين حمله، پانزده تا بيست تن از شبه نظاميان نيز کشته شدند که جنگجويان خارجی نيز در ميان آنها هستند. در سه سال گذشته، نيروهای پاکستانی بر ضد شبه نظاميان طرفدار طالبان در مناطق قبايلی اين کشور جنگيده اند که در اين مدت بيش از دوهزار تن از اين شبه نظاميان و حدود سيصد سرباز پاکستانی جان خود را از دست داده اند. 'فوق العاده,Human,Persian,BBC,,,1
کمک های سونامی 'نصيب ثروتمندترين ها شده است',مطالعه ای توسط گروه آکسفام نتيجه گيری کرده است که کمک ها بيشتر نصيب کاسبکاران و زمين داران شده و به شکاف ميان فقير و غنی دامن زده است. براساس اين مطالعه، مدت اقامت فقرا در اردوگاه های پناهندگی، که يافتن کار و بازسازی زندگی در آن دشوارتر است، بسيار طولاتر از سايرين بوده است. آکسفام اکنون خواستار انتقال کمک ها به نيازمندترين و محروم ترين گروه ها شده است. سونامی، يا خيزش امواج,Human,Persian,BBC,,,1
ايران از 'بزرگترين سانسورگران' اينترنت,"این گروه که با نام ""اوپن نت"" فعالیت می کند، در گزارش خود می گوید فیلتر کردن شبکه اطلاعات جهانی اینترنت درایران، بیشتر شامل سایت های سیاسی به فارسی و زبان های دیگر و همچنین سایت های مربوط به همجنس گرایان و نيز وبلاگ هاست. تیم تحقیقاتی پروژه اوپن نت که با هدف کمک به آزادی جریان اطلاعات در اینترنت فعالیت می کند شامل محققانی از دانشگاههای هاروارد، کمبریج و تورنتو ست. بر اساس نتایج این تحقیق که در تازه ترین گزارش این تیم پژوهشی آمده است، صرف نظر از فیلترینگ سایت های حاوی مطالب غیراخلاقی و صور",Human,Persian,BBC,,,1
حسن روحانی با پادشاه عمان دیدار کرد,پادشاه عمان در راس هیئتی بلند پایه از وزرا و مقامات عمان به تهران سفر کرده و قرار است در طول سفر خود با حسن روحانی و علی خامنه‌ای رهبر ایران ملاقات و در خصوص موضوعات دوجانبه و مسائل مهم منطقه ای گفتگو کند. آقای روحانی با تاکید بر جایگاه عمان در روابط با ایران اعلام کرد:جمهوری اسلامی ایران علاقمند است روابط خود را با کشور عمان در بخشهای مختلف به ویژه تجاری، اقتصادی تحکیم بخشد.,Human,Persian,BBC,,,1
پوتین در سفری غیرمنتظره به سوریه رفته است,"عکس از دیدار ولادیمیر پوتین، رئیس جمهور روسیه و بشار اسد، همتای سوری اش در یک پایگاه روسیه در شهر دمشق به گزارش خبرگزاری‌های روس، آقای پوتین به بشار اسد گفته است که ""پیشرفتی عظیم"" در سوریه حاصل شده است. این رسانه‌ها از دمیتری پسکوف سخنگوی کرملین نقل کردند که ""در گفتگو با بشار اسد، آقای پوتین به این موضوع اشاره کرد که اکنون با اعتماد به نفسی زیاد می‌توانیم بگوییم راه زیادی برای استقرار مجدد دولت سوریه و یکپارچگی ارضی آن طی شده است."" به گفته آقای پسکوف، بشار اسد",Human,Persian,BBC,,,1
'ضدانقلاب از نهادهای مدنی سوءاستفاده می‌کند',"به گزارش خبرگزاری دولتی ایران، ایرنا، قاضی رسیدگی کننده به پرونده انفجارهای اخیر در سنندج، با نام بردن از روناک صفارزاده و هانا عبدی، گفته است که دستگيری آنها ""هيچ ارتباطی با فعاليت‌های مدنی نداشته"" و این دونفر را متهم کرده که ""در پوشش كمپين يک ميليون امضا"" مقاصد گروه کرد پژاک را دنبال می ‌كردند. روناک صفارزاده و هانا عبدی که هر دو از اعضای انجمن زنان کردستان (آذرمهر) هستند، بیش از دو ماه پیش در",Human,Persian,BBC,,,1
محمد علی، قهرمان سابق مشت‌زنی جهان از ایران خواست جیسون رضاییان را آزاد کند,"محمد علی نیز حمایت خود را از آزادی جیسون رضاییان اعلام کرده است محمدعلی در بیانیه‌ای که در اختیار رسانه‌های خبری آمریکا قرار گرفته از تلاش‌هایی که برای آزادی جیسون رضاییان صورت می‌گیرد حمایت به عمل آورده و با ابراز امیدواری به برخورداری آقای رضاییان از امکانات قضایی لازم، گفته است: ""امید فراوان دارم که دولت و قوه قضائیه ایران انشاء‌الله به بازداشت طولانی مدت",Human,Persian,BBC,,,1
نامه های سرگشاده محمد نوری زاد به آیت الله علی خامنه ای,نامه اول محمد نوری زاد به آیت الله خامنه ای (تاریخ انتشار: ۲۳ شهریور ۱۳۸۸) نامه دوم محمد نوری زاد به آیت الله خامنه ای (تارخ انتشار: ۱۵ آبان ۱۳۸۸) نامه سوم محمد نوری زاد به آیت الله خامنه ای (تاریخ انتشار: ۸ آذر ۱۳۸۸) نامه چهارم محمد نوری زاد به آیت الله خامنه ای (تاریخ انتشار: اول اردیبهشت ۱۳۸۸) نامه پنجم محمد نوری,Human,Persian,BBC,,,1
درخواست استرداد مظنون به قتل جاسوس روس,روز سه شنبه، 22 مه، کن مک دونالد، مدیر اداره دادستانی عمومی بریتانیا، گفته است که شواهد برای پیگرد آندریی لوگووی، مظنون در پرونده الکساندر لیتویننکو، که در سال گذشته به شکلی مرموز در لندن درگذشت، کافی است. الکساندر لیتویننکو، افسر سابق سرویس های جاسوسی روسیه، در ماه نوامبر سال گذشته در بیمارستانی در لندن جان داد و تحقیقات بعدی نشان داد که وی با یک ماده رادیواکتیو به نام پولونیوم 210 مسموم شده است. پلیس مرگ این پناهنده روسی را مشکوک تشخیص داد و تحقیقاتی را در این زمینه آغاز کرد. آقای مک دونالد گفت,Human,Persian,BBC,,,1
روزنامه‌های کابل: دوشنبه ششم جوزا,کمیسیون مستقل انتخابات افغانستان دیروز ثبت نام رای دهندگان را برای انتخابات سال آینده، آغاز کرد. روزنامه ۸‌صبح می‌نویسد که در پروسه انتخابات افغانستان بسیاری از سوالات بی پاسخ مانده که سبب می‌شود شفافیت این روند زیرسوال برود. ۸‌صبح به طور نمونه به توزیع تذکره های الکترونیکی اشاره می‌کند و می‌نویسد که مدت‌هاست که کار این پروژه تمام شده اما اراده لازم سیاسی برای توزیع این تذکره ها وجود ندارد. ۸‌صبح همچنان می‌پرسد چرا برای ترتیب فهرست رای دهنده‌ها پولی نیست، ولی برای مصارف دفتر ریاست جمهوری است؟ نویسنده ۸‌صبح به این باور است که بی اعتمادی سیاسی موجود، به,Human,Persian,BBC,,,1
عربستان سعودی اخوان المسلمین را یک گروه تروریستی اعلام کرد,"بندر بن سلطان، مسوول امنیت ملی عربستان، به گفته مخالفان حکومت سعودی از شورشیان سوریه حمایت مالی و تسلیحاتی می کند در بیانیه وزارت کشور عربستان سعودی همچنین از جبهه ""نصرت"" و گروه ""دولت اسلامی عراق و شام"" که همراه با گروه های دیگر شورشی در سوریه علیه دولت بشار اسد می جنگند ،به عنوان گروه های تروریستی نام برده شده است. ماه گذشته حکمی از سوی پادشاه عربستان سعودی صادر شد که براساس آن هر شهروند عربستان سعودی که در جنگی در خارج از کشور شرکت کند با مجازاتی از سه تا",Human,Persian,BBC,,,1
چهره ها و جاها: طاق ظفر,هر يک به زعم خود بر تصوير آن پول نام می نهد تا اينکه خاله گاديران حضور يافته و مساله با او در ميان گذاشته می شود، خاله گاديران پس از ديدن تصوير آن را طاق ظفر می نامد و بعدش هم در اثر تقاضای شديد اطفال کلمات جادويی خود را می,Human,Persian,BBC,,,1
سفر مناقشه برانگیز اردوغان به قبرس شمالی,"نیکوس آناستاسیادس، رئیس جمهور قبرس، آقای اردوغان را به ""فتنه‌انگیزی بی‌سابقه"" متهم کرده است. این دیدار تنها چند هفته پس از آن صورت گرفت که آقای اردوغان به یک ملی‌گرای ترک کمک کرد تا در انتخابات ریاست جمهوری در قبرس شمالی پیروز شود. این اقدام آقای اردوغان باعث برانگیختن خشم قبرسی‌های یونانی‌تبار و همچنین شماری از ترک‌های ساکن این جزیره شده به خاطر سفر به شهر ساحلی وروشا(مرعش) شده است. استراحتگاه ساحلی وروشا در فاماگوستا برای مدت‌های طولانی خالی از سکنه بوده است. این منطقه حومه",Human,Persian,BBC,,,1
معایب و مزایای قد کوتاه؛ چطور با قد کوتاهم کنار آمدم؟,آلن خواهرزاده‌اش را در مراسم فارغ‌التحصیلی به آغوش کشیده تا به حال شده که تمام افراد جنس مخالف کشته و مرده شما باشند؟ این اتفاق هر وقت که در زمین بازی مدرسه بودم، برای من می‌افتاد. به محض این که ظاهر می‌شدم، دخترهای بزرگ‌تر با جیغ و فریاد دنبالم می‌کردند، تا جایی که من دیگر نمی‌توانستم بدوم. وقتی یکی از آن‌ها من را می‌گرفت، محکم بغلم می‌کرد و لپم را می‌بوسید و کمی بعد این ماجرا با یک دختر دیگر تکرار می‌شد. آن موقع من پنج سالم بود و محبوب بودم. کوچک‌ترین بچه در مدرسه ابتدایی می‌-یاه-نو در ادمونتون کانادا.,Human,Persian,BBC,,,1
روسیه 'کاروان امداد' را به خاک اوکراین وارد کرد,"دویست و هشتاد کامیون که روسیه می‌گوید حامل کمک بشردوستانه برای شرق اوکراین است، بعد از حدود یک هفته انتظار وارد خاک اوکراین شده‌اند وزارت امور خارجه روسیه می گوید که تصمیم به ورود این کامیون‌ها به اوکراین بعد از زمان طولانی انتظار ""غیرقابل‌تحمل"" گرفته شده است. این وزارتخانه گفته است که کوشش برای توافق با",Human,Persian,BBC,,,1
انتخابات زود هنگام پارلمانی در اسراييل,حزب کارگر اسراييل در مجلس فعلی اين کشور(کنست) از ۱۲۰ کرسی نمايندگی ۲۱ کرسی را در اختيار دارد. اين تعداد، تقريبا نصف تعداد نمايندگان حزب راست‌گرای ليکود است که دارای ۴۰ کرسی نمايندگی در مجلس است. نظرسنجی‌ها نشان می‌دهد که شارون همچنان محبوبترين شخصيت سياسی اسراييل است و حزب متبوع وی در انتخابات آينده از رقبای خود پيشی خواهد گرفت. با توجه به اين مطلب، اصرار آقای پرتز بر برگزاری,Human,Persian,BBC,,,1
پیام تبریکی که اسرائیل را غافلگیر کرد,پیام منتسب به روحانی برای خوانندگان اسرائیلی غیرمنظره بود این پیام تبریک جهانی به یهودیان طبیعتا شامل حال شش میلیون شهروند یهودی اسرائیل نیز می‌شود که در این کشور و در سرزمین‌های اشغالی فلسطینیان زندگی می‌کنند و حداقل پس از انقلاب ایران و قطع روابط دو کشور، پیام تبریکی از یک مقام ارشد جمهوری اسلامی دریافت نکرده بودند.,Human,Persian,BBC,,,1
قول ايران برای کمک به ايجاد امنيت در عراق,نخست وزير عراق روز سه شنبه در آغاز سفر دو روزه خود به ايران با محمود احمدی نژاد، رئيس جمهور و علی لاريجانی، دبير شورای عالی امنيت ملی اين کشور، گفتگو کرده است. درحالی که خشونت های شديد در عراق ادامه دارد و مقام های آمريکايی ايران را به دامن زدن به برخی از اين خشونت ها متهم می کنند، به نظر می رسد هدف اصلی آقای مالکی از اين سفر گفتگو درباره مسائل امنيتی باشد. يک سخنگوی آقای مالکی روز شنبه گفته بود که او برای بحث,Human,Persian,BBC,,,1
استرالیا کبوتر آمریکایی را که 'غیرقانونی' به این کشور سفر کرده می‌کشد,"مقامات استرالیا می گویند که جو احتمالا در یک کشتی باری سفر کرده است(عکس آرشیوی) گفته شده این کبوتر در اواخر ماه اکتبر در حین مسابقه در ایالت اورگان آمریکا ناپدید شد و تقریباً دو ماه بعد در ملبورن استرالیا پیدا شد. اما مقامات می‌گویند این کبوتر که جو نامگذاری شده است ""خطر مستقیم امنیتی زیستی"" برای جمعیت پرندگان و صنعت طیور استرالیا ایجاد می‌کند. قرار است",Human,Persian,BBC,,,1
