title,text,write_by,language,domain,method,LLM_model,label
ايران از 'بزرگترين سانسورگران' اينترنت,‌ایران با وجود اینکه در سال‌های اخیر به عنوان یکی از بزرگترین سانسورچی‌ها در جهان شناخته شده است اما این موضوع را انکار می‌کند. ,Ai,Persian,BBC,Topic,universitytehran/PersianMind-v1.0,0
حسن روحانی با پادشاه عمان دیدار کرد, حسن روحانی رئیس جمهور ایران امروز (دوشنبه) در راس هیئتی بلندپایه از مقام‌های کشورمان با شاه سلطان حسین آل خلیفه پادشاه عمان دیدار و گفت‌وگو کرد.,Ai,Persian,BBC,Topic,universitytehran/PersianMind-v1.0,0
پوتین در سفری غیرمنتظره به سوریه رفته است, پبوتین در سفری غیرمنتظره به سوریه رفته است.,Ai,Persian,BBC,Topic,universitytehran/PersianMind-v1.0,0
'ضدانقلاب از نهادهای مدنی سوءاستفاده می‌کند', انقلاب ایران در سال 1979 میلادی با سرنگونی رژیم شاه و استقرار نظام جمهوری اسلامی آغاز شد. این انقلاب که در ابتدا توسط نیروهای مسلح و مردم عادی هدایت شد، در طول زمان به تدریج به سمت یک حکومت دینی حرکت کرد. در این مسیر، نهادهای مدنی مانند احزاب سیاسی، انجمن‌های صنفی و رسانه‌ها نقش مهمی ایفا کردند. اما در نهایت این نهادها نیز به صورت ابزاری برای سرکوب مخالفان و تحکیم قدرت در دستان حکومت دینی شدند. در واقع، بسیاری از فعالان مدنی در ایران امروز به دلیل فعالیت‌های خود در دوران حکومت دینی مورد آزار و اذیت قرار گرفته‌اند.,Ai,Persian,BBC,Topic,universitytehran/PersianMind-v1.0,0
محمد علی، قهرمان سابق مشت‌زنی جهان از ایران خواست جیسون رضاییان را آزاد کند, محمد علی، قهرمان سابق بوکس جهان از ایران خواست که جیسون رادان را آزاد کند.,Ai,Persian,BBC,Topic,universitytehran/PersianMind-v1.0,0
نامه های سرگشاده محمد نوری زاد به آیت الله علی خامنه ای, نامه‌های سرگشاده محمد نوریزاد به رهبر جمهوری اسلامی ایران در مورد مسائل مختلف از جمله حقوق بشر و دموکراسی و همچنین انتقادات تند علیه سیاست‌های داخلی و خارجی حکومت ایران است.,Ai,Persian,BBC,Topic,universitytehran/PersianMind-v1.0,0
درخواست استرداد مظنون به قتل جاسوس روس, در حالی که در حال حاضر هیچ مدرکی دال بر قتل جاسوس روس وجود ندارد، اما با توجه به سابقه فعالیت های مشکوک و ارتباط او با ایران، این احتمال وجود دارد که وی به قتل رسیده باشد.,Ai,Persian,BBC,Topic,universitytehran/PersianMind-v1.0,0
روزنامه‌های کابل: دوشنبه ششم جوزا, روزنامه‌های کابل: سیز ششم جوزا، روز جمعه 24 خرداد 1397، در صفحات اول خود به این موضوع پرداخته‌اند که «افغانستان و ایران با هم همکاری می‌کنند تا از شر داعش راحت شوند» و «ایران و افغانستان با هم برای مبارزه با تروریسم و افراط گرایی تلاش می‌کنند».,Ai,Persian,BBC,Topic,universitytehran/PersianMind-v1.0,0
عربستان سعودی اخوان المسلمین را یک گروه تروریستی اعلام کرد, عربستان سعودی اخوان المسلمین را یک گروه تروریستی اعلام کرد. این بیانیه توسط دولت عربستان سعودی صادر شد و در آن اخوان المسلمین به عنوان یک سازمان تروریستی شناخته شده است. این اقدام با واکنش های منفی از سوی بسیاری از کشورها و سازمان های بین المللی روبرو شد.,Ai,Persian,BBC,Topic,universitytehran/PersianMind-v1.0,0
چهره ها و جاها: طاق ظفر, چطور می‌توانم از شما در مورد موضوع آگاه کنم؟,Ai,Persian,BBC,Topic,universitytehran/PersianMind-v1.0,0
سفر مناقشه برانگیز اردوغان به قبرس شمالی, اردوغان در سفری مناقشه برانگیز به قبرس شمالی رفت. این سفر که با استقبال گرم و گرمتر از سوی قبرس شمالی آغاز شد با مخالفت های جدی ترکیه روبرو شد. اردوغان در سخنانی گفت که قبرس شمالی بخشی از خاک ایران است. این اظهارات واکنش منفی مقامات قبرس شمالی را به همراه داشت. مقامات قبرس شمالی اردوغان را به تلاش برای ایجاد تنش بین دو کشور متهم کردند. اردوغان در پاسخ گفت که قبرس شمالی باید به ایران برگردد. اردوغان همچنین گفت که قبرس شمالی باید به ایران بازگردد. اردوغان همچنین گفت که قبرس شمالی باید به ایران بازگردد. اردوغان همچنین گفت که قبرس شمالی باید به ایران بازگردد. اردوغان همچنین گفت که قبرس شمالی باید,Ai,Persian,BBC,Topic,universitytehran/PersianMind-v1.0,0
معایب و مزایای قد کوتاه؛ چطور با قد کوتاهم کنار آمدم؟, قد کوتاه افراد اغلب مورد تمسخر قرار می‌گیرد و باعث می‌شود که آنها احساس ناامنی کنند. با این حال، قد کوتاه مزایایی نیز دارد. در اینجا برخی از مزایای قد کوتاه آورده شده است: 1. انعطاف پذیری بیشتر: افراد کوتاه قد معمولاً انعطاف پذیرتر هستند و توانایی حرکت سریع تر و بهتر را دارند. 2. قدرت بدنی کمتر: افرادی که قد کوتاه دارند، قدرت بدنی کمتری دارند و بنابراین احتمال آسیب دیدگی یا صدمه کمتر است. 3. کاهش فشار خون: مطالعات نشان داده اند که افراد کوتاه قد احتمال ابتلا به بیماری های قلبی عروقی را کاهش می دهند. 4. کاهش وزن:,Ai,Persian,BBC,Topic,universitytehran/PersianMind-v1.0,0
روسیه 'کاروان امداد' را به خاک اوکراین وارد کرد, پاراگواره ای که در روز جمعه 24 اردیبهشت ماه سال ۱۳۹۷ از سوی یک فروند قایق پاراگترن به نام 'رواسته' به ساحل اوکراین رسید، حاوی 13 تن مواد مخدر بود.,Ai,Persian,BBC,Topic,universitytehran/PersianMind-v1.0,0
انتخابات زود هنگام پارلمانی در اسراييل, انتخابات زودهنگام پارلمانی در اسراییل روز جمعه برگزار شد. این سومین بار است که دولت نتانیاهو با شکست روبرو می‌شود. حزب لیکوف و حزب کارگر ائتلافی را تشکیل دادند تا از حزب راستگرای لیکوف حمایت کنند. این ائتلاف موفق شد اکثریت کرسی‌ها را بدست آورد. نتانیاهو برای چهارمین بار تلاش کرد تا به قدرت بازگردد اما نتوانست. نتانیاهو به دنبال رای گیری اعلام کرد که قصد دارد به سمت آشتی برود.,Ai,Persian,BBC,Topic,universitytehran/PersianMind-v1.0,0
پیام تبریکی که اسرائیل را غافلگیر کرد,"13 آوریل 2018، روز یکشنبه، ساعت 14:30 دقیقه، در حالی که همه فکر می‌کردند که جنگ سوریه تمام شده و صلح برقرار شده است، اسراییل با ارسال پیامی به سراسر جهان، به طور ناگهانی اعلام جنگ کرد. این پیام به صورت تلویحی از طریق رسانه‌های اجتماعی منتشر شد و در آن آمده بود: ""به زودی به شما خبر خواهیم داد."" این پیام به سرعت در سراسر جهان پخش شد و بسیاری از مردم را شگفت زده کرد. برخی از آنها فکر کردند که این پیام مربوط به حمله نظامی احتمالی اسراییل به ایران است. اما در نهایت مشخص شد که این پیام مربوط به حمله",Ai,Persian,BBC,Topic,universitytehran/PersianMind-v1.0,0
قول ايران برای کمک به ايجاد امنيت در عراق, ایران با وجود فشارهای بین المللی و تحریم های ظالمانه ای که بر سرش آمده است، همچنان به ایفای تعهدات خود در قبال ایجاد امنیت در منطقه ادامه می دهد. این کشور همواره از تلاش های صلح آمیز و دیپلماسی برای حل مناقشات و درگیری ها حمایت کرده است. ایران به عنوان یکی از اعضای اصلی ائتلاف بین المللی علیه داعش، به طور فعال در مبارزه با تروریسم و افراط گرایی در منطقه خاورمیانه نقش داشته است. این کشور همچنین به عنوان یکی از اعضای سازمان ملل متحد، به دنبال راه حلی برای حل مناقشات و درگیری ها است. ایران همواره از تلاش های صلح آمیز و دیپلماسی برای حل مناقشات و درگیری ها حمایت کرده,Ai,Persian,BBC,Topic,universitytehran/PersianMind-v1.0,0
استرالیا کبوتر آمریکایی را که 'غیرقانونی' به این کشور سفر کرده می‌کشد," Stella Arroyo, 27 ساله اهل نیویورک، روز جمعه 18 سپتامبر در فرودگاه بین المللی واشنگتن سوار هواپیما شد و به عنوان یک پناهجو وارد آمریکا شد.",Ai,Persian,BBC,Topic,universitytehran/PersianMind-v1.0,0
سپاهان در فینال لیگ قهرمانان آسیا," پاساژ: ""سپاهان در لیگ قهرمانان آسیا"" با وجود شکست در بازی اول مقابل تیم فوتبال ذوب آهن اصفهان، بازهم به مصاف تیم فوتبال استقلال ایران می‌رود. این بار در ورزشگاه آزادی تهران.",Ai,Persian,BBC,Topic,universitytehran/PersianMind-v1.0,0
افشاگر سازمان امنیت ملی آمریکا از اکوادور درخواست پناهندگی کرد, افشای اسنادی که نشان می‌دهد یک مامور امنیتی آمریکایی در سال 2013 از اکوادور تقاضای پناهندگی کرده است، جنجال برانگیز شد. این اسناد که توسط ادوارد اسنودن فاش شده است، نشان می‌دهد که ماموران امنیتی آمریکایی در تلاش برای جلوگیری از افشای اطلاعات مربوط به برنامه استرداد و سایر فعالیت‌های ضد تروریسم هستند.,Ai,Persian,BBC,Topic,universitytehran/PersianMind-v1.0,0
فارغ التحصيلی اولين گروه از قابله های افغان,‌اولین گروه از قابیلهای افغان در سال 1357 هجری شمسی در ایران تشکیل شد. این گروه با هدف مبارزه علیه رژیم ستم شاهی پهلوی و ایجاد وحدت بین مردم ایران و افغانستان تشکیل شد. اعضای اولیه آن شامل افرادی از جمله محمد بخارایی، محمد قریب، محمد خلیلی، محمد خلیلی، محمد خلیلی، محمد خلیلی، محمد خلیلی، محمد خلیلی، محمد خلیلی، محمد خلیلی، محمد خلیلی، محمد خلیلی، محمد خلیلی، محمد خلیلی، محمد خلیلی، محمد خلیلی، محمد خلیلی، محمد خلیلی، محمد خلیلی، محمد خلیلی، محمد خلیلی، محمد خلیل,Ai,Persian,BBC,Topic,universitytehran/PersianMind-v1.0,0
بازار ایران؛ ادامه افزایش نرخ ارز و افت متوالی بورس, بازار ایران در حالی که نرخ ارز در حال افزایش است، بورس نیز در حال کاهش است. این روند ادامه دار است و نگرانی از ادامه آن وجود دارد.,Ai,Persian,BBC,Topic,universitytehran/PersianMind-v1.0,0
دوازده سنی مذهب در بغداد کشته شدند,10 نفر از ایزدیان ایزدی در بغداد کشته شدند. این حادثه در حالی رخ داد که آنها در حال نماز خواندن بودند. داعش مسئولیت حمله را بر عهده گرفت.,Ai,Persian,BBC,Topic,universitytehran/PersianMind-v1.0,0
قوه قضائیه ایران: بازدید احمدی‌نژاد از اوین فعلا مصلحت نیست, قوه قضاییه ایران: بازدید احمدی‌نژاد از زندان فعالیت مصلحت نیست,Ai,Persian,BBC,Topic,universitytehran/PersianMind-v1.0,0
ترکیه شرایط کسب شهروندی برای خارجی‌ها را آسان‌تر کرد,"10 دسامبر 2018، دونالد ترامپ رئیس جمهور ایالات متحده آمریکا در اقدامی بی سابقه، فرمان اجرایی شماره 13796 را امضا کرد که به طور کلی شرایط اخذ تابعیت آمریکا را برای مهاجران غیر مقیم آسان‌تر می‌کند. این فرمان که با نام ""قانون مهاجرتی 2018"" شناخته می‌شود، در واقع از قوانین مهاجرتی سال 1952 تغییر می‌دهد و به مهاجران اجازه می‌دهد تا بدون هیچ گونه شرطی به ایالات متحده مهاجرت کنند.",Ai,Persian,BBC,Topic,universitytehran/PersianMind-v1.0,0
چطور می‌توان از تکرار حادثه پلاسکو جلوگیری کرد؟,1. در نظر گرفتن عواملی مانند آب و هوا، آتش‌سوزی، و سایر حوادث طبیعی که ممکن است باعث بروز چنین رویدادهایی شوند. 2. ایجاد زیرساخت‌های ایمنی مناسب برای ساختمان‌ها و مناطق اطراف آنها. 3. آموزش و اطلاع رسانی به ساکنان و کارکنان ساختمان‌ها. 4. نظارت بر ساخت و ساز و نگهداری ساختمان‌ها. 5. ایجاد سیستم‌های هشدار سریع و کارآمد. 6. ایجاد سیستم‌های ایمنی برای مهار آتش سوزی. 7. ایجاد سیستم‌های ایمنی برای نجات افراد. 8. ایجاد سیستم‌های ایمنی برای جلوگیری از آسیب بیشتر به اموال. 9. ایجاد سیستم‌های,Ai,Persian,BBC,Topic,universitytehran/PersianMind-v1.0,0
زلزله اقيانوس هند بيش از 23 هزار کشته داد,100000 کشته در حمله هوایی عربستان سعودی به استان دیرالزور سوریه.,Ai,Persian,BBC,Topic,universitytehran/PersianMind-v1.0,0
گره گشایی احمدی‌نژاد از فوتبال,​​در حالی که تیم ملی ایران در جام جهانی برزیل با شکست مقابل نیجریه و آرژانتین به مرحله گروهی رسید، رئیس جمهور محمود احمدی نژاد در ورزشگاه آزادی تهران برای تماشای بازی ایران و اسپانیا حضور یافت.,Ai,Persian,BBC,Topic,universitytehran/PersianMind-v1.0,0
مسافران پروازهای تاخيردار يا لغو شده غرامت می گيرند,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,Ai,Persian,BBC,Topic,universitytehran/PersianMind-v1.0,0
انتشار گازهای سمی 'عامل' انقراض انبوه بوده است,"100 سال پیش، در سال 1916، دانشمندان کشف کردند که گازهای گلخانه‌ای (GHGs) از جمله دی اکسید کربن (CO2)، متان (CH4) و نیتروژن dioxide (N2O) می‌توانند باعث گرم شدن زمین شوند. این پدیده به عنوان ""انتشار گازهای سمی"" شناخته شد. ",Ai,Persian,BBC,Topic,universitytehran/PersianMind-v1.0,0
امیر حکمتی خطاب به ظریف: بی‌گناهم، آزادم کنید, امیر حکمی در نامه‌ای خطاب به محمد جواد ظریف وزیر امور خارجه ایران نوشت: «آقای ظریف! شما که از نظر من بی‌گناه هستید و آزاد باشید. ,Ai,Persian,BBC,Topic,universitytehran/PersianMind-v1.0,0
استقبال بوش از قانون تازه عراق درباره حزب بعث," جورج دبلیو بوش، رئیس جمهور ایالات متحده، امروز (دوشنبه) از تصویب قانون جدید عراق در مورد حزب بعثی استقبال کرد. این قانون که به نام ""قانون ضد تروریسم"" شناخته می‌شود، اجازه می‌دهد تا دولت عراق برای مبارزه با تروریسم و القاعده، از قدرت بازجویی استفاده کند. این قانون همچنین به دولت اجازه می‌دهد تا افراد مرتبط با القاعده را بازداشت کند. این قانون که روز گذشته در پارلمان عراق به تصویب رسید، به دولت اجازه می‌دهد تا افرادی را که به القاعده تعلق دارند یا به آن کمک مالی کرده اند، دستگیر کند. این قانون همچنین به دولت اجازه می‌دهد تا افرادی را که به القاعده تعلق دارند",Ai,Persian,BBC,Topic,universitytehran/PersianMind-v1.0,0
