title,text,write_by,language,domain,method,LLM_model,label
El Potrero (Salta),"El Potrero es una pequeña localidad situada en la provincia de Salta, Argentina. Con una población de alrededor de 500 habitantes, el pueblo se destaca por su belleza natural y su tranquilidad. Rodeado de hermosos paisajes de montaña, El Potrero es un destino popular para aquellos que buscan descanso y contacto con la naturaleza. Su arquitectura colonial y sus calles empedradas le otorgan un encanto especial. Además, la zona es conocida por sus productos agrícolas, como uvas y olivos",Ai,Spanish,Wikipedia,Topic,gpt-3.5-turbo-0125,0
Historia de Algeciras,"Algeciras es una ciudad costera en el sur de España con una rica historia. Fundada por los fenicios en el siglo VIII a.C., la ciudad ha sido testigo de numerosas civilizaciones a lo largo de los siglos, incluidos los romanos, árabes y cristianos. Durante la edad media, Algeciras fue un importante puerto comercial y militar. En la actualidad, la ciudad es conocida por su diversidad cultural, su puerto moderno y su industria turística en auge. La historia de Algeciras es un reflejo de",Ai,Spanish,Wikipedia,Topic,gpt-3.5-turbo-0125,0
Jefferson Davis,"Jefferson Davis fue un político estadounidense que se desempeñó como presidente de los Estados Confederados de América durante la Guerra Civil estadounidense. Nacido en Kentucky en 1808, Davis sirvió como secretario de guerra de los Estados Unidos antes de asumir la presidencia de la Confederación en 1861. Durante su mandato, luchó por la independencia del Sur, pero su liderazgo fue criticado por su manejo de la guerra y la economía. Tras la rendición de las fuerzas confederadas en 1865",Ai,Spanish,Wikipedia,Topic,gpt-3.5-turbo-0125,0
Outrage (película de 2010),"Outrage es una película japonesa de 2010 dirigida por Takeshi Kitano. La trama gira en torno a la lucha de poder entre clanes yakuza en Japón. La película muestra la violencia implacable y el caos interno en el mundo de la mafia japonesa. A través de escenas intensas y llenas de acción, Kitano logra mostrar la brutalidad y la ambición desmedida de los personajes. Outrage recibió elogios de la crítica por su dirección magistral y su representación realista de la vida criminal",Ai,Spanish,Wikipedia,Topic,gpt-3.5-turbo-0125,0
Arsénico,"El arsénico es un elemento químico con símbolo As y número atómico 33 en la tabla periódica. Es conocido por ser altamente tóxico para los seres humanos y otros organismos, y se encuentra naturalmente en minerales como la arsenopirita y la realgar. El arsénico ha sido utilizado históricamente en venenos y pesticidas, y también tiene aplicaciones en la industria, como en la fabricación de semiconductores. A pesar de sus peligros para la salud, el arsénico sigue siendo un",Ai,Spanish,Wikipedia,Topic,gpt-3.5-turbo-0125,0
Hermandad del Prendimiento (Málaga),"La Hermandad del Prendimiento es una cofradía de Semana Santa con sede en Málaga, España. Fundada en 1944, la hermandad realiza su estación de penitencia el Jueves Santo, llevando la imagen de Jesús del Prendimiento en procesión por las calles de la ciudad. La cofradía destaca por su devoción y su compromiso con las tradiciones religiosas de la Semana Santa malagueña. Cada año, cientos de fieles acompañan a la hermandad durante su recorrido, mostrando su res",Ai,Spanish,Wikipedia,Topic,gpt-3.5-turbo-0125,0
John Holmes,"John Curtis Estes (8 de agosto de 1944 - 13 de marzo de 1988), conocido profesionalmente como John Holmes, fue un actor pornográfico estadounidense considerado uno de los más famosos en la historia del cine para adultos. También era conocido por su gran ""instrumento"" en la industria. Holmes apareció en más de 200 películas para adultos a lo largo de su carrera. Su vida estuvo marcada por controversias, incluido su papel en el infame caso Wonderland Murders. A pesar de sus problemas personales, Holmes sigue siendo una figura icónica",Ai,Spanish,Wikipedia,Topic,gpt-3.5-turbo-0125,0
Jardín botánico de Cheyenne,"El Jardín Botánico de Cheyenne es un parque de 9 acres ubicado en el corazón de la ciudad de Cheyenne, Wyoming. Fundado en 1977, el jardín cuenta con una impresionante colección de plantas nativas de la región de las Grandes Llanuras, así como especies exóticas de todo el mundo. Los visitantes pueden disfrutar de paseos por senderos arbolados, jardines temáticos, estanques y áreas de descanso. El jardín también cuenta con programas educativos y eventos espec",Ai,Spanish,Wikipedia,Topic,gpt-3.5-turbo-0125,0
Cantabria,"Cantabria es una comunidad autónoma situada en el norte de España, en la costa del mar Cantábrico. Con una superficie de aproximadamente 5,000 km², es conocida por su belleza natural, con paisajes montañosos y playas impresionantes. La capital de Cantabria es Santander, una ciudad costera con un puerto animado y una arquitectura impresionante. La región también es famosa por su gastronomía, especialmente los platos de pescado fresco y mariscos. Cantabria es un destino tur",Ai,Spanish,Wikipedia,Topic,gpt-3.5-turbo-0125,0
David (Miguel Ángel),"Miguel Ángel Buonarroti, también conocido como simplemente Miguel Ángel, fue un destacado artista renacentista italiano. Nacido en Caprese, en 1475, se destacó como pintor, escultor y arquitecto. Entre sus obras más famosas se encuentran el David, una escultura de mármol que representa al héroe bíblico. Realizada entre 1501 y 1504, esta obra maestra es considerada una de las más importantes de la historia del arte. Miguel Ángel también fue responsable de",Ai,Spanish,Wikipedia,Topic,gpt-3.5-turbo-0125,0
Iglesia de Santa Eugenia (Becerril de Campos),"La Iglesia de Santa Eugenia en Becerril de Campos es un templo románico del siglo XIII ubicado en la provincia de Palencia, en España. Destaca por su estructura de planta basilical y por su torre campanario de cuatro cuerpos. En su interior se pueden apreciar elementos decorativos como capiteles esculpidos y una pila bautismal de estilo gótico. La iglesia ha sido declarada Bien de Interés Cultural y es un importante punto de referencia arquitectónica en la región. Los visitantes pueden disfrutar de su arqu",Ai,Spanish,Wikipedia,Topic,gpt-3.5-turbo-0125,0
Risa,"La risa es una respuesta emocional contagiosa que se manifiesta a través de sonidos producidos por la boca y la garganta. Se considera una expresión de alegría, diversión o felicidad en la mayoría de las culturas. Además de ser una forma de comunicación no verbal, la risa también tiene beneficios para la salud, ya que libera endorfinas y reduce el estrés. Estudios han demostrado que reírse regularmente puede fortalecer el sistema inmunológico y mejorar el estado de ánimo. La risa es una parte",Ai,Spanish,Wikipedia,Topic,gpt-3.5-turbo-0125,0
Tupac Shakur,"Tupac Amaru Shakur, también conocido como 2Pac, fue un influyente rapero y actor estadounidense. Nacido el 16 de junio de 1971 en Nueva York, Tupac creció en el mundo del rap en la costa oeste. Sus letras poéticas y temáticas sociales lo convirtieron en una figura emblemática del hip-hop de los años 90. A lo largo de su carrera, lanzó varios álbumes exitosos, como ""All Eyez on Me"" y ""Me Against the World"". Trágicamente, Tupac fue",Ai,Spanish,Wikipedia,Topic,gpt-3.5-turbo-0125,0
Septiembre de 1964 (programa de televisión),"El programa de televisión ""Septiembre de 1964"" fue una serie dramática emitida en 1964 que retrataba la vida de una familia durante aquel mes histórico en España. La trama se centraba en los cambios sociales y políticos que se estaban produciendo en el país en ese momento. Con un elenco de actores de renombre y una dirección artística impecable, la serie tuvo un gran impacto en la audiencia y se convirtió en un referente en la televisión española de la época. ""Septiembre de 1964"" es recordada",Ai,Spanish,Wikipedia,Topic,gpt-3.5-turbo-0125,0
Elisa Mouliaá,"Elisa Mouliaá es una actriz española nacida en Barcelona en 1987. Comenzó su carrera en el teatro antes de expandirse al cine y la televisión. Ha participado en numerosas series de televisión y películas, destacando su papel en la exitosa serie ""La Casa de Papel"". Mouliaá ha recibido elogios por su versatilidad y talento en la interpretación, ganándose un lugar prominente en la industria del entretenimiento en España. Su carisma y profesionalismo la han convertido en una de las actrices",Ai,Spanish,Wikipedia,Topic,gpt-3.5-turbo-0125,0
Batalla de Cañada Strongest,"La Batalla de Cañada Strongest fue un enfrentamiento ocurrido el 13 de febrero de 1879 entre las tropas bolivianas y chilenas durante la Guerra del Pacífico en la región de Tarapacá, Chile. Lideradas por el general boliviano Jenaro Sánchez, las fuerzas bolivianas lograron inicialmente resistir el avance chileno, pero finalmente fueron derrotadas, lo que llevó a la ocupación de Antofagasta por parte de Chile. La batalla marcó un punto crucial en la guerra y",Ai,Spanish,Wikipedia,Topic,gpt-3.5-turbo-0125,0
Richard Dawkins,"Richard Dawkins es un etólogo, biólogo evolutivo y escritor británico conocido por su defensa del ateísmo y su crítica a la religión. Su libro ""El gen egoísta"" revolucionó la genética y le valió reconocimiento mundial. Dawkins es también un defensor de la teoría de la evolución y ha sido una figura prominente en el debate ciencia-religión. Su estilo provocativo y su habilidad para comunicar conceptos científicos de manera accesible lo han convertido en una figura polémica pero influyente",Ai,Spanish,Wikipedia,Topic,gpt-3.5-turbo-0125,0
Spinus atratus,"El Spinus atratus, también conocido como jilguero de cabeza negra, es una especie de ave paseriforme de la familia Fringillidae. Se encuentra principalmente en América del Sur, en países como Colombia, Ecuador y Perú. Esta ave se caracteriza por su plumaje amarillo brillante y una mancha negra en la cabeza, que le da su nombre común. El Spinus atratus se alimenta principalmente de semillas y frutos, y suele habitar en zonas de bosques montañosos. Es una especie pequeña pero muy activa",Ai,Spanish,Wikipedia,Topic,gpt-3.5-turbo-0125,0
Instituto Tecnológico de Bahía de Banderas,"El Instituto Tecnológico de Bahía de Banderas es una institución educativa ubicada en el estado de Nayarit, México. Ofrece programas de estudio en diversas áreas como ingeniería, tecnología, y negocios. Fundado en 1998, el ITBB se ha destacado por su compromiso con la formación de profesionales capacitados y competentes. Sus instalaciones cuentan con laboratorios equipados, biblioteca, áreas deportivas y espacios para el desarrollo integral de sus estudiantes. Además, mantiene convenios de colaboración con empresas e instituciones para fortalecer la",Ai,Spanish,Wikipedia,Topic,gpt-3.5-turbo-0125,0
Alejandra Ávalos,"Alejandra Ávalos es una reconocida cantante y actriz mexicana. Nacida el 17 de octubre de 1968 en Ciudad de México, Ávalos comenzó su carrera artística a temprana edad, destacando por su potente voz y carisma en el escenario. A lo largo de su trayectoria, ha lanzado varios álbumes de éxito y ha participado en numerosas telenovelas y películas. Su talento y versatilidad la han convertido en una figura icónica en la industria del entretenimiento en México. Alej",Ai,Spanish,Wikipedia,Topic,gpt-3.5-turbo-0125,0
Girolamo Siciolante da Sermoneta,"Girolamo Siciolante da Sermoneta (1521-1554) fue un prominente pintor italiano del Renacimiento tardío. Nacido en Sermoneta, Italia, Siciolante es conocido por sus obras que muestran una influencia de Miguel Ángel, especialmente en su representación de figuras musculosas y poderosas. Se destacó en la pintura de frescos y retablos, y trabajó en Roma y Nápoles, dejando un legado artístico significativo en la historia del arte italiano. Siciolante también recibió el",Ai,Spanish,Wikipedia,Topic,gpt-3.5-turbo-0125,0
Gregory House,"Gregory House es un personaje ficticio de la serie de televisión estadounidense ""House"". Interpretado por el actor Hugh Laurie, House es un médico brillante pero antisocial y poco convencional. Es conocido por su sarcasmo, cinismo y habilidades diagnósticas excepcionales. A lo largo de las ocho temporadas de la serie, House lucha con su adicción al Vicodin y sus conflictos personales, pero siempre demuestra tener un gran corazón y un profundo compromiso con sus pacientes. Su característica frase ""Everybody lies"" resume su perspect",Ai,Spanish,Wikipedia,Topic,gpt-3.5-turbo-0125,0
Francisco Vega de Lamadrid,"Francisco Vega de Lamadrid (nacido el 18 de noviembre de 1966 en Tijuana, México) es un político mexicano miembro del Partido Acción Nacional (PAN). Fue Gobernador de Baja California de 2013 a 2019, periodo en el cual implementó diversas políticas públicas en educación, salud y seguridad. Anteriormente se desempeñó como diputado federal y local, así como presidente municipal de Tijuana. Vega de Lamadrid es licenciado en Economía por la Universidad Autónoma de",Ai,Spanish,Wikipedia,Topic,gpt-3.5-turbo-0125,0
Manuel Fal Conde,"Manuel Fal Conde fue un destacado escritor y periodista español nacido en 1926 en La Coruña. Conocido por sus obras literarias que reflejan la realidad social y política de España en el siglo XX, Fal Conde también fue un influyente crítico literario. Durante su carrera, colaboró con diversos periódicos y revistas, recibiendo numerosos reconocimientos por su labor periodística y literaria. Su estilo narrativo, directo y comprometido, lo convirtió en una figura relevante en la literatura española de la época",Ai,Spanish,Wikipedia,Topic,gpt-3.5-turbo-0125,0
Sebekhotep IV,"Sebekhotep IV fue un faraón de la dinastía XIII del Antiguo Egipto, que gobernó durante un corto periodo aproximadamente en el año 1806 a. C. Se desconoce gran parte de su reinado y no se han encontrado registros de grandes logros bajo su gobierno. Se cree que su mandato fue marcado por la inestabilidad política y social en el país. Su nombre se traduce como ""Sebek está en paz"", en honor al dios cocodrilo Sebek, adorado en la región de Fayum. Los detalles de su vida y",Ai,Spanish,Wikipedia,Topic,gpt-3.5-turbo-0125,0
Precisión y exactitud,"La precisión y exactitud son dos conceptos importantes en cualquier campo científico o técnico. La precisión se refiere a la cercanía entre diferentes mediciones de un mismo valor, mientras que la exactitud se refiere a la cercanía entre el valor medido y el valor real. En otras palabras, la precisión se relaciona con la consistencia de las mediciones, mientras que la exactitud se relaciona con la veracidad de las mismas. Ambos conceptos son fundamentales para garantizar la fiabilidad de los resultados obtenidos en experimentos y análisis de datos.",Ai,Spanish,Wikipedia,Topic,gpt-3.5-turbo-0125,0
Newcastle United Football Club,"El Newcastle United Football Club es un equipo de fútbol profesional con sede en Newcastle upon Tyne, Inglaterra. Fundado en 1892, el club ha tenido éxito en competiciones nacionales e internacionales a lo largo de su historia. El estadio local del club es St. James' Park, con capacidad para más de 52,000 espectadores.  A lo largo de los años, el Newcastle United ha sido conocido por su leal base de seguidores, apodados ""Toon Army"", y por su rivalidad con otros clubes del noreste de Inglaterra.",Ai,Spanish,Wikipedia,Topic,gpt-3.5-turbo-0125,0
El héroe sacrílego,"El héroe sacrílego es un personaje que desafía las normas y tradiciones establecidas en la sociedad. A menudo se le presenta como un rebelde que se enfrenta a lo establecido para luchar por sus propias creencias y valores. Aunque sus acciones pueden parecer controversiales o cuestionables, el héroe sacrílego suele ser admirado por su valentía y determinación para desafiar lo establecido. En la literatura y el cine, este tipo de personaje proporciona un contrapunto interesante y desafiante a las normas estable",Ai,Spanish,Wikipedia,Topic,gpt-3.5-turbo-0125,0
Audión,"Audión es un proyecto musical del productor chileno Nicolás Jaar. Sus sonidos eclécticos combinan elementos de techno, house y música experimental. Jaar utiliza samples y texturas únicas para crear paisajes atractivos y emocionantes. Audión ha lanzado varios álbumes y EPs aclamados por la crítica, y ha actuado en festivales de música electrónica de renombre en todo el mundo. Su estilo innovador y su habilidad para fusionar diferentes géneros musicales lo han convertido en una figura influyente en la escena electrónica",Ai,Spanish,Wikipedia,Topic,gpt-3.5-turbo-0125,0
Chris Garver,"Chris Garver es un reconocido tatuador y artista de Nueva York. Conocido por su estilo único y habilidades excepcionales, Garver ha trabajado en la industria del tatuaje durante más de 30 años. Ha aparecido en varios programas de telerrealidad sobre tatuajes, donde ha demostrado su talento y creatividad. Garver es admirado por su destreza en el arte del tatuaje tradicional japonés, así como por su capacidad para crear diseños personalizados y detallados. Su trabajo ha sido exhibido en galerías de todo el",Ai,Spanish,Wikipedia,Topic,gpt-3.5-turbo-0125,0
Callisto (personaje),"Callisto es un personaje de la mitología griega, conocida por ser una de las compañeras de caza de la diosa Artemisa. Según la leyenda, Callisto fue transformada en osa por la celosa Hera, esposa de Zeus, debido a su belleza y cercanía con el dios. Durante su tiempo en forma de osa, Callisto dio a luz a Arcas, quien más tarde se convertiría en el fundador de la región de Arcadia. Su historia es un ejemplo de las consecuencias de la ira de los dioses en la antigua",Ai,Spanish,Wikipedia,Topic,gpt-3.5-turbo-0125,0
Navegación astronómica (El ala oeste),"La navegación astronómica, también conocida como el ala oeste, es una técnica utilizada por los marineros para determinar su posición en alta mar mediante observaciones de cuerpos celestes como el sol, la luna y las estrellas. Este método ha sido utilizado a lo largo de la historia y sigue siendo una habilidad importante en la navegación marítima. Los navegantes pueden determinar su latitud y longitud con precisión utilizando instrumentos como el sextante y tablas astronómicas. La navegación astronómica requiere conocimientos avanzados de astronomía y mat",Ai,Spanish,Wikipedia,Topic,gpt-3.5-turbo-0125,0
Debate de la Ley de Servicios de Comunicación Audiovisual,"El Debate de la Ley de Servicios de Comunicación Audiovisual fue un tema polémico en Argentina en 2009. Esta ley tenía como objetivo regular los medios de comunicación, garantizando la diversidad y la pluralidad en el sector. El debate se centró en la concentración de medios y la libertad de expresión. Finalmente, la ley fue aprobada con modificaciones y generó una importante discusión en la sociedad argentina.",Ai,Spanish,Wikipedia,Topic,gpt-3.5-turbo-0125,0
Carlos Cassaffousth,"Carlos Cassaffousth es un reconocido empresario y filántropo español, nacido en Madrid en 1970. Es conocido por su exitosa carrera en el mundo de los negocios, destacándose por su innovación y liderazgo en diversas industrias. Además, Cassaffousth es un generoso donante a causas benéficas, especialmente aquellas relacionadas con la educación y la investigación científica. A lo largo de los años, ha recibido numerosos premios y reconocimientos por su labor tanto en el ámbito empresarial como en el social. Su",Ai,Spanish,Wikipedia,Topic,gpt-3.5-turbo-0125,0
Río Don,"El río Don es un importante río en Rusia que atraviesa la región de Moscú y desemboca en el río Volga. Con una longitud de más de 1,800 kilómetros, el Don ha sido un elemento crucial en la historia y la cultura de Rusia, sirviendo como una importante vía de comercio y transporte. Además, el río Don ha inspirado numerosas obras de arte y literatura, incluyendo la famosa novela ""El Don apacible"" de Mijaíl Shólojov. Su paisaje pintoresco y",Ai,Spanish,Wikipedia,Topic,gpt-3.5-turbo-0125,0
Widerøe,"Widerøe es una aerolínea regional de Noruega fundada en 1934. Es la aerolínea más grande de Escandinavia en cuanto a rutas y destinos, con una amplia red que conecta ciudades y pueblos remotos en Noruega. Widerøe es conocida por su compromiso con la sostenibilidad y la preservación del medio ambiente, utilizando tecnología moderna y eficiente en su flota de aviones. La aerolínea también se destaca por su servicio al cliente de alta calidad y su puntualidad, lo",Ai,Spanish,Wikipedia,Topic,gpt-3.5-turbo-0125,0
Cueva del Rei Cintolo,"La Cueva del Rei Cintolo es una cueva situada en la región de Galicia, en el noroeste de España. Conocida por sus impresionantes formaciones rocosas y su rica historia, la cueva ha sido un importante sitio arqueológico durante siglos. Se cree que fue habitada por humanos desde la prehistoria, con evidencia de pinturas rupestres y restos de herramientas de piedra. Hoy en día, la Cueva del Rei Cintolo es un popular destino turístico, donde los visitantes pueden explorar sus pasillos osc",Ai,Spanish,Wikipedia,Topic,gpt-3.5-turbo-0125,0
Paul Mullen,"Paul Mullen es un guitarrista y vocalista británico conocido por ser miembro de la banda de rock alternativo The Wombats. Nacido en Liverpool en 1985, Mullen se unió a la banda en 2014, trayendo una nueva energía a su sonido característico. Antes de unirse a The Wombats, Paul Mullen tocó en bandas como The Ting Tings y The Automatic. Su talento como guitarrista y compositor ha sido fundamental en el éxito de la banda, ayudando a consolidar su posición como uno de los grupos más",Ai,Spanish,Wikipedia,Topic,gpt-3.5-turbo-0125,0
Historia militar de Francia,"La historia militar de Francia se remonta a siglos atrás, con batallas legendarias como la Batalla de Rocroi en 1643 y la Batalla de Austerlitz en 1805. Francia ha sido un poderoso actor en conflictos mundiales, como la Primera y Segunda Guerra Mundial. A lo largo de los años, ha formado parte de coaliciones militares internacionales y ha ejercido una influencia significativa en la política mundial. Con un rico legado militar, Francia sigue siendo una potencia militar de primer orden en la actualidad, destacando su",Ai,Spanish,Wikipedia,Topic,gpt-3.5-turbo-0125,0
Valle de Sant Martí,"El Valle de Sant Martí se encuentra en la región de Cataluña, en el noreste de España. Conocido por sus impresionantes paisajes naturales y su rica historia, el valle es un destino popular para los amantes de la naturaleza y la cultura. En él se pueden encontrar numerosas rutas de senderismo, bosques frondosos y pintorescos pueblos medievales. Además, el valle alberga el famoso Monasterio de Sant Martí, un importante sitio histórico y religioso. Con su encanto único y su atmósfer",Ai,Spanish,Wikipedia,Topic,gpt-3.5-turbo-0125,0
Distrito de Azángaro (Yauyos),"El Distrito de Azángaro es un distrito de la provincia de Yauyos, en la región de Lima, Perú. Se encuentra a una altitud de aproximadamente 3,400 metros sobre el nivel del mar y tiene una población de alrededor de 2,000 habitantes. Es conocido por su rica historia y hermosos paisajes naturales, como lagunas y nevados. En Azángaro, se pueden encontrar ruinas arqueológicas que muestran la presencia de antiguas civilizaciones en la zona. Además, la gastronom",Ai,Spanish,Wikipedia,Topic,gpt-3.5-turbo-0125,0
