title,text,write_by,language,domain,method,LLM_model,label
Mote,"El mote es un plato tradicional chileno y peruano, elaborado con trigo cocido y molido. Se suele acompañar con guisos, sopas y ensaladas. En Chile, el mote es un ingrediente esencial de la cazuela, la sopa más popular del país. También se utiliza para preparar el mote con huesillo, una bebida refrescante hecha con mote, jugo de melocotón y azúcar.",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
Amy Goodman,"Amy Goodman (nacida el 13 de abril de 1957) es una periodista estadounidense, presentadora de noticias y autora. Es la presentadora principal y cofundadora de Democracy Now!, un noticiero diario de televisión, radio e Internet que cubre noticias y asuntos de actualidad desde una perspectiva progresista. Goodman ha recibido numerosos premios por su trabajo, incluido el Right Livelihood Award (2008) y el George Polk Award (2009). También es autora de varios libros, entre ellos ""La historia de los que no tienen voz"" (2007) y ""La nueva era de la censura"" (2012).",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
Clásico del fútbol mexicano,"El Clásico del fútbol mexicano es el partido de fútbol más importante de México, disputado entre los dos clubes más populares y exitosos del país: el Club América y las Chivas de Guadalajara. El encuentro se caracteriza por su gran rivalidad, pasión y emoción, tanto dentro como fuera del campo. El primer Clásico se jugó en 1943 y, desde entonces, se han disputado más de 200 partidos oficiales. El América tiene un ligero ventaja en el historial, con más victorias que las Chivas. Sin embargo, ambos equipos han tenido épocas de dominio y el encuentro siempre es impredecible.",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
Magikano,"Magikano es una serie de anime y manga creada por Rui Horie. La historia gira en torno a Washiho Akari, una estudiante de secundaria que descubre que tiene habilidades mágicas y se convierte en una maga candidata para representar a Japón en el Magikano Grand Prix, un torneo internacional de magia. A medida que Akari avanza en el torneo, hace nuevos amigos, enfrenta obstáculos y descubre más sobre sus propios poderes. La serie explora temas de amistad, coraje y el poder de creer en uno mismo.",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
La Mexicana Radio,"La Mexicana Radio, conocida anteriormente como Radio Corazón, es una estación de radio mexicana fundada en 1986. Es propiedad de Grupo Imagen y transmite desde Ciudad de México en la frecuencia 94.3 FM. La programación de La Mexicana Radio se centra en música popular mexicana, incluyendo géneros como ranchera, banda y norteño. También ofrece noticias, entretenimiento e información sobre la cultura mexicana. La estación cuenta con un equipo de reconocidos locutores y periodistas, y es conocida por su cobertura de eventos culturales y sociales en la Ciudad de México.",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
Esteban Alvarado,"Esteban Alvarado Brown (nacido el 28 de abril de 1989) es un futbolista costarricense que juega como portero para el LD Alajuelense de la Primera División de Costa Rica. Alvarado comenzó su carrera en el Deportivo Saprissa, donde ganó varios títulos de liga y copa. Luego se trasladó al AZ Alkmaar de los Países Bajos, donde jugó durante varias temporadas antes de regresar a Saprissa en 2019. Ha sido titular de la selección de Costa Rica en varias ocasiones, incluida la Copa Mundial de la FIFA 2014, donde fue nombrado Mejor Portero del partido en la victoria de Costa Rica sobre Uruguay.",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
Berlín,"Berlín, capital de Alemania, es una metrópolis vibrante y cosmopolita. Conocida por su historia, cultura y vida nocturna, Berlín atrae a visitantes de todo el mundo. La ciudad alberga numerosos museos de renombre, como el Museo de Pérgamo y el Museo Judío, así como monumentos históricos como la Puerta de Brandemburgo y el Reichstag.  Berlín es también un importante centro artístico, con una escena musical y teatral próspera. La ciudad es hogar de la Ópera Estatal de Berlín y la Filarmónica de Berlín, dos de las instituciones musicales más prestigiosas del mundo.",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
El Potrero (Salta),"El Potrero es una villa turística del departamento de General Güemes, en la provincia de Salta, Argentina. Está ubicada a 150 km de la ciudad capital, sobre la ruta nacional 9. El pueblo se encuentra en un valle rodeado por las sierras del Aconquija y del Valle de Lerma. Su principal atractivo es el río Juramento, que corre por el valle y forma pequeñas cascadas y piletas naturales. El Potrero es un lugar ideal para practicar deportes de aventura, como el trekking, la escalada y el parapente. También se pueden visitar las ruinas de la antigua iglesia de San Judas Tadeo, que data del siglo XVII.",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
Historia de Algeciras,"Situada en la Bahía de Algeciras, Algeciras es una ciudad con una rica historia que se remonta a la prehistoria. Fundada por los fenicios, que la llamaron Iulia Traducta, posteriormente fue ocupada por los cartagineses, romanos y musulmanes. Durante el Reino de Taifa de Algeciras, fue un importante puerto comercial, pero cayó en declive tras la Reconquista cristiana. En el siglo XVIII, Algeciras se convirtió en un bastión estratégico y fue escenario de importantes batallas. En el siglo XIX, se desarrolló como puerto industrial y comercial, y hoy es una ciudad moderna y cosmopolita.",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
Jefferson Davis,"Jefferson Davis, nacido el 3 de junio de 1808 en Kentucky, fue el único presidente de los Estados Confederados de América durante la Guerra Civil Estadounidense. Davis fue un graduado de West Point y sirvió como senador y secretario de Guerra de los Estados Unidos antes de unirse a la Confederación. Después de la guerra, Davis fue arrestado y acusado de traición, pero nunca fue condenado. Murió en 1889 en su casa en Misisipi.",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
Outrage (película de 2010),"Outrage (アウトレイジ, Atoreiji) es una película japonesa de 2010 escrita y dirigida por Takeshi Kitano. Es la primera entrega de la trilogía Yakuza de Kitano y está protagonizada por Beat Takeshi, Toshiyuki Nagashima y Renji Ishibashi. La película sigue a Otomo, un yakuza de bajo rango que asciende en las filas de su clan después de que su jefe es asesinado. Otomo se ve envuelto en una guerra territorial entre dos clanes yakuza y debe luchar por su supervivencia mientras navega por la traición y la violencia que lo rodean. Outrage fue un éxito crítico y comercial en Japón, y ganó varios premios, incluido el Premio de la Academia de Cine de Japón a la Mejor Película. La película ha sido elogiada por su violencia gráfica, sus actuaciones y la dirección de Kitano.",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
Arsénico,"El arsénico es un elemento químico de número atómico 33 y símbolo As. Es un semimetal tóxico y venenoso. Se encuentra en la naturaleza en estado elemental y como mineral en menas de sulfuro. El arsénico se utiliza en la industria para producir vidrio, cerámica, pinturas y pesticidas. También se utiliza en medicina como medicamento.",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
Hermandad del Prendimiento (Málaga),Error in processing response,Ai,Spanish,Wikipedia,Topic,gemini-pro,0
John Holmes,Error in processing response,Ai,Spanish,Wikipedia,Topic,gemini-pro,0
Jardín botánico de Cheyenne,"El Jardín Botánico de Cheyenne es un jardín botánico de 40 acres (16 ha) situado en Cheyenne, Wyoming, Estados Unidos. El jardín cuenta con más de 10.000 plantas, que representan más de 1.000 especies. El jardín está dividido en varias secciones temáticas, como el Jardín de las Mariposas, el Jardín de las Rosas y el Jardín de las Hierbas. El jardín botánico es un destino popular para los visitantes de Cheyenne y ofrece una variedad de programas educativos y eventos durante todo el año.",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
Cantabria,"Cantabria es una comunidad autónoma uniprovincial del norte de España, situada en la costa cantábrica. Limita al este con el País Vasco, al sur con Castilla y León, al oeste con Asturias y al norte con el mar Cantábrico. Su capital es Santander. Cantabria tiene una superficie de 5.321 km² y una población de 581.897 habitantes (2021). Es una región montañosa, con el macizo de los Picos de Europa como principal accidente geográfico. También cuenta con importantes valles y llanuras costeras. La economía de Cantabria se basa principalmente en el turismo, la industria y la ganadería. Es un destino turístico popular por sus playas, paisajes naturales y patrimonio histórico-cultural.",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
David (Miguel Ángel),"David es una famosa escultura de mármol del artista italiano Miguel Ángel. Representa al rey David bíblico en el momento previo a su enfrentamiento con Goliat. La escultura fue creada entre 1501 y 1504 y actualmente se encuentra en la Galería de la Academia de Florencia, Italia. David es una obra maestra del Renacimiento y es conocida por su realismo anatómico y su belleza estética. La postura de David, con su honda sobre su hombro y su mirada decidida, transmite una sensación de fuerza y determinación. La escultura ha sido elogiada por su excepcional destreza técnica y su profundo impacto en el arte occidental.",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
Iglesia de Santa Eugenia (Becerril de Campos),"La Iglesia de Santa Eugenia es un templo católico situado en Becerril de Campos, provincia de Palencia, España. Construida en el siglo XIII, es un claro ejemplo de arquitectura románica. Destaca su portada con tres arquivoltas apuntadas y un tímpano decorado con un crismón trinitario. En el interior, cuenta con una sola nave y un ábside semicircular con bóveda de horno. Alberga varios retablos, entre ellos el mayor, de estilo plateresco, y la talla de Santa Eugenia, patrona del municipio.",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
Risa,"La risa es una expresión facial que consiste en abrir la boca y emitir sonidos cortos y entrecortados. Es una respuesta a situaciones divertidas o agradables, y puede ser voluntaria o involuntaria. La risa es contagiosa y puede mejorar el estado de ánimo, reducir el estrés y fortalecer el sistema inmunológico. Además, libera endorfinas, que tienen efectos analgésicos y placenteros.",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
Tupac Shakur,"Tupac Amaru Shakur (1971-1996), conocido artísticamente como 2Pac o Makaveli, fue un rapero y actor estadounidense. Considerado uno de los músicos más influyentes del hip hop, su legado ha sido fundamental para el género. Sus letras abordaron temas sociales y políticos, como la pobreza, la violencia y el racismo. Su estilo agresivo y contundente le valió una gran base de fans, pero también controversias y conflictos que finalmente le llevaron a su trágico asesinato en 1996.",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
Septiembre de 1964 (programa de televisión),"Septiembre de 1964 es un programa de televisión de la Segunda Cadena de Televisión Española (TVE), emitido entre 1964 y 1965. Fue el primer concurso televisivo diario que emitía TVE, y estaba presentado por Manuel Martín Ferrand. El programa se emitía a las 20:00 horas, y consistía en una serie de preguntas sobre temas de actualidad, cultura y entretenimiento. Los concursantes eran seleccionados entre el público, y el ganador recibía un premio en metálico. Septiembre de 1964 fue un gran éxito de audiencia, y se mantuvo en antena durante más de dos años.",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
Elisa Mouliaá,"Elisa Mouliaá (Ciudad de México, 18 de noviembre de 1948-Ibidem, 1 de marzo de 2009) fue una actriz, locutora y cantante mexicana. Miembro de la dinastía artística Moulianá, es conocida por sus participaciones en telenovelas como Mundo de juguete (1974-1977) y Cuna de lobos (1986-1987), así como por sus intervenciones en doblaje, destacando su trabajo como la voz de Meryl Streep.",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
Batalla de Cañada Strongest,"La Batalla de Cañada Strongest fue un enfrentamiento armado que tuvo lugar el 12 de diciembre de 1860 en Bolivia, entre las fuerzas del general Mariano Melgarejo y las del general José María Achá. La batalla se desarrolló en la localidad de Cañada Strongest, a unos 20 kilómetros al sureste de la ciudad de Cochabamba. Tras varias horas de combate, las fuerzas de Melgarejo se impusieron y Achá fue fusilado al día siguiente. Esta victoria permitió a Melgarejo consolidar su poder y convertirse en presidente de Bolivia.",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
Richard Dawkins,"Richard Dawkins, biólogo evolutivo y etólogo británico, nació en Nairobi, Kenia, en 1941. Es conocido por su defensa del ateísmo y su crítica a la religión. Dawkins ha escrito varios libros sobre evolución, entre ellos ""El gen egoísta"" (1976) y ""El espejismo de Dios"" (2006). También es conocido por sus debates públicos con creyentes religiosos, como Christopher Hitchens y William Lane Craig. Las ideas de Dawkins han sido influyentes en el movimiento ateo y humanista. Es miembro fundador de la British Humanist Association y patrón de la Richard Dawkins Foundation for Reason and Science.",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
Spinus atratus,Error in processing response,Ai,Spanish,Wikipedia,Topic,gemini-pro,0
Instituto Tecnológico de Bahía de Banderas,"El Instituto Tecnológico de Bahía de Banderas (ITBBA) es una institución pública de educación superior tecnológica ubicada en San José del Valle, municipio de Bahía de Banderas, en el estado de Nayarit, México. El ITBBA ofrece programas educativos de nivel superior en las áreas de ingeniería, ciencias sociales y administrativas, y desarrolla proyectos de investigación aplicada y vinculación con los sectores público, privado y social.",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
Alejandra Ávalos,"Alejandra Ávalos (Ciudad de México, 17 de noviembre de 1968) es una cantante y actriz mexicana, que debutó a los 18 años como edecán del programa XE-TU del conductor Raúl Velasco. Ha participado en numerosas telenovelas y obras de teatro, y ha lanzado varios álbumes musicales. Ávalos es conocida por su poderosa voz y su versatilidad interpretativa. Ha interpretado diversos papeles en telenovelas, desde villanas hasta heroínas. También ha incursionado en el cine y el teatro musical. En su faceta como cantante, ha grabado álbumes de música ranchera, pop y balada.",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
Girolamo Siciolante da Sermoneta,"Girolamo Siciolante da Sermoneta (Sermoneta, c. 1521 - Roma, 1580) fue un pintor manierista italiano. Nació en Sermoneta, en la región de Lazio. Fue discípulo de Perin del Vaga y comenzó su carrera en Roma como ayudante en las decoraciones de la Sala Regia del Vaticano. A partir de 1550, trabajó de forma independiente y realizó numerosos encargos para iglesias y palacios romanos, como el fresco de la ""Flagelación"" en la iglesia de San Luigi dei Francesi. Fue un maestro del dibujo y el color, y sus obras se caracterizan por una elegancia refinada y un intenso emocionalismo.",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
Gregory House,"Gregory House es un personaje ficticio de la serie de televisión House M. D. Fue interpretado por Hugh Laurie. Es un médico poco convencional, cínico y brillante que dirige un equipo de diagnósticos en el Hospital Universitario Princeton-Plainsboro. House tiene una gran afición a la medicina y se le conoce por sus teorías poco ortodoxas y su comportamiento excéntrico. A menudo es grosero y despectivo, pero también es muy inteligente y perceptivo. House tiene una historia personal turbulenta, incluida una adicción a los analgésicos.",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
Francisco Vega de Lamadrid,"Francisco Vega de Lamadrid (1783-1839) fue un militar y político argentino que participó en las guerras de independencia. Fue gobernador de Mendoza y San Juan, y comandante del Ejército de los Andes. Participó en las batallas de Chacabuco, Maipú y Cancha Rayada. En 1825, después de la guerra de la Independencia, fue elegido diputado al Congreso Nacional. Posteriormente, fue gobernador de Córdoba y Tucumán.",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
Manuel Fal Conde,"Manuel Fal Conde (Noya, La Coruña, 23 de enero de 1894 - Madrid, 17 de mayo de 1975) fue un escritor español. Escribió su primera novela, Vida orillana, a la edad de 16 años. Entre sus obras más conocidas se encuentran Inútil búsqueda, La casa de Troya o Crónica del desamor, obra que le valió el Premio Nadal en 1947.",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
Sebekhotep IV,"Sebekhotep IV fue un faraón de la dinastía XIII de Egipto, que gobernó durante el Segundo Período Intermedio. Su reinado está fechado entre los años 1725 y 1717 a. C. Sebekhotep IV fue hijo de Sebekhotep III y probablemente de la reina Nenseddjeted. Asumió el trono tras la muerte de su hermano, Neferhotep I. Durante su reinado, Sebekhotep IV mantuvo el control del norte de Egipto y luchó contra los gobernantes hicsos del sur. También llevó a cabo proyectos de construcción, incluida la ampliación del templo de Montu en Tebas. Sebekhotep IV murió después de un reinado de ocho años y fue sucedido por su hermano, Sobekemsaf II.",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
Precisión y exactitud,"La precisión y la exactitud son conceptos metrológicos que describen la proximidad de una medición o cálculo a un valor aceptado. La precisión se refiere a la dispersión de los resultados de múltiples mediciones, mientras que la exactitud se refiere a la cercanía de una medición al valor verdadero. Una medición puede ser precisa sin ser exacta, o viceversa. Por ejemplo, una báscula que siempre lee 1 kg por encima del peso real es precisa pero no exacta. Una báscula que a veces lee 1 kg por encima y otras 1 kg por debajo es imprecisa pero exacta en promedio.",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
Newcastle United Football Club,"El Newcastle United Football Club, conocido coloquialmente como las ""Urracas"", es un club de fútbol profesional con sede en Newcastle upon Tyne, Inglaterra. Actualmente juega en la Premier League, la máxima categoría del fútbol inglés. El club fue fundado en 1892 como Newcastle East End y se convirtió en Newcastle United en 1899. El equipo disputa sus partidos como local en St. James' Park, que tiene una capacidad de más de 52.000 espectadores. Las Urracas han ganado cuatro títulos de liga, seis Copas FA y una Supercopa de Inglaterra.",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
El héroe sacrílego,"El Héroe Sacrílego es una obra teatral en tres actos escrita por Enrique Gómez Carrillo. Estrenada en 1905 en el Teatro Principal de Madrid, fue un gran éxito y se representó durante varias temporadas. El protagonista de la obra es Juan Manuel Hontoria, un joven cura que pierde la fe y se convierte en un revolucionario. Su lucha contra la opresión y la injusticia le lleva a ser considerado un héroe por algunos y un sacrílego por otros.",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
Audión,"El audión es un tubo de vacío triodo, desarrollado originalmente por Lee De Forest en 1906. Se trata de un dispositivo electrónico que permite amplificar una señal eléctrica mediante el control del flujo de electrones entre tres electrodos: un cátodo emisor, una rejilla de control y un ánodo colector. El audión fue un avance fundamental en la tecnología de las comunicaciones, ya que permitió amplificar señales telefónicas y radiofónicas de forma eficiente. Fue ampliamente utilizado en los primeros sistemas de telefonía y radiodifusión, y sentó las bases para el desarrollo de otros tubos de vacío más sofisticados.",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
Chris Garver,"Chris Garver es un director, productor y guionista estadounidense. Es conocido por escribir y dirigir la película de comedia de 1997 ""American Pie"" y sus secuelas, ""American Pie 2"" (2001) y ""American Wedding"" (2003). Garver también ha dirigido otras películas, incluyendo ""Van Wilder"" (2002), ""The Perfect Man"" (2005) y ""You Again"" (2010). Además de su trabajo en la gran pantalla, Garver ha creado y producido varias series de televisión, entre ellas ""What I Like About You"" (2002-2006) y ""Life as We Know It"" (2004-2005).",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
Callisto (personaje),"Calisto es un personaje de la comedia de enredo ""La Celestina"", escrita por Fernando de Rojas en el siglo XV. Es un joven noble que se enamora perdidamente de Melibea, una hermosa y virtuosa dama. Calisto, cegado por la pasión, recurre a los servicios de la alcahueta Celestina para conseguir sus propósitos. La intervención de Celestina desencadena una serie de acontecimientos trágicos que conducen a la muerte de los dos amantes.",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
Navegación astronómica (El ala oeste),"La Navegación astronómica es el episodio número 17 de la primera temporada de la serie de televisión estadounidense The West Wing. Fue escrito por Aaron Sorkin y dirigido por Thomas Schlamme. El episodio se emitió originalmente el 10 de marzo de 2000 en NBC. En el episodio, el presidente Josiah Bartlet y su personal luchan por encontrar una manera de resolver una crisis de rehenes en Azerbaiyán. Mientras tanto, el personal de la Casa Blanca se entera de que el hijo de Bartlet, Sam, está involucrado en un accidente automovilístico.",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
Debate de la Ley de Servicios de Comunicación Audiovisual,"El Debate de la Ley de Servicios de Comunicación Audiovisual fue un proceso de discusión y análisis en Argentina que tuvo lugar entre 2008 y 2009. Su objetivo era reformar la Ley de Radiodifusión vigente desde 1980. Entre los puntos más destacados de la nueva ley se encuentran: la democratización de la propiedad de los medios, el fomento de la producción nacional, la regulación de la publicidad y la creación de un nuevo ente regulador. El debate fue intenso y contó con la participación de diversos sectores, entre ellos representantes del gobierno, medios de comunicación, organizaciones sociales y el público en general. La ley finalmente fue aprobada por el Congreso Nacional en 2009.",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
Carlos Cassaffousth,"Carlos Cassaffousth (1894-1967) fue un pintor y dibujante mexicano, conocido por sus representaciones realistas de la vida campesina. Nació en la Ciudad de México y estudió en la Academia de San Carlos. Su obra se caracterizó por su uso de colores vivos y el realismo con el que plasmaba las costumbres y tradiciones de las zonas rurales de México. Fue miembro del grupo de Los Estridentistas, un colectivo de artistas mexicanos que buscaban renovar el arte mexicano.",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
Río Don,"El río Don (en ruso, Дон; en griego antiguo, Τάναϊς) es un importante río del sur de Rusia. Nace en la Rusia Central, en Novoselki, en el óblast de Tula, y desemboca en el mar de Azov, cerca de la ciudad de Rostov del Don. Tiene una longitud de aproximadamente 1870 kilómetros, lo que lo convierte en el quinto río más largo de Europa. El río Don es navegable desde Rostov del Don hasta Voronezh, una distancia de unos 1350 kilómetros.",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
Widerøe,"Widerøe es una aerolínea regional noruega fundada en 1934. Es la aerolínea más antigua de Escandinavia y opera vuelos regulares y chárter en toda Noruega, además de a destinos en Suecia, Dinamarca y Finlandia. Widerøe es propiedad del Grupo SAS (Scandinavian Airlines System) y tiene su sede en Bodø, Noruega. La aerolínea opera una flota de aviones De Havilland Canada Dash 8 y Embraer E190-E2.",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
Cueva del Rei Cintolo,"La Cueva del Rei Cintolo es una cueva prehistórica situada en la localidad de Ribadesella, en el concejo asturiano de Ribadesella, España. Fue declarada Bien de Interés Cultural en 1995. La cueva contiene un conjunto de pinturas rupestres prehistóricas que datan del Paleolítico Superior. Las pinturas representan figuras humanas, animales y símbolos abstractos. La cueva también contiene restos arqueológicos de ocupaciones humanas desde el Paleolítico Inferior hasta la Edad Media.",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
Paul Mullen,"Paul Mullen, es consultor británico y autor de muchos libros sobre motivación e inteligencia emocional. Es director de un programa de MBA en la Universidad de Lancaster y presidente de People Management. Mullen es más conocido por desarrollar el modelo de inteligencia emocional ""SCOR"" y el Inventario de Inteligencia Emocional (EII). El modelo SCOR describe cuatro competencias emocionales clave: Self-awareness (Conciencia de uno mismo) Competence (Competencia) Others (Otros) Relationship management (Gestión de relaciones)",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
Historia militar de Francia,"La historia militar de Francia es la historia de las fuerzas armadas francesas y su papel en los conflictos militares a lo largo de la historia. Abarca desde la Galia romana hasta la Francia moderna, e incluye tanto victorias como derrotas. Entre los acontecimientos más importantes de la historia militar francesa se encuentran la Guerra de los Cien Años, las Guerras Napoleónicas y las dos Guerras Mundiales. Francia también ha participado en otros conflictos, como la Guerra de Argelia y la Guerra del Golfo. Hoy en día, Francia mantiene un ejército profesional y bien equipado, que desempeña un papel activo en la defensa nacional y en las operaciones internacionales.",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
Valle de Sant Martí,"El Valle de Sant Martí (en catalán, Vall de Sant Martí) es un espacio natural de gran valor paisajístico y ecológico situado en la comarca del Vallés Oriental, en la provincia de Barcelona, España. Este valle está formado por una llanura aluvial atravesada por el río Congost y rodeado por montañas de mediana altura. Cuenta con una gran diversidad de ambientes, desde bosques de ribera hasta zonas de prados y cultivos, que albergan una rica flora y fauna. El Valle de Sant Martí es un destino popular para excursionistas y ciclistas, que pueden disfrutar de sus senderos señalizados y de sus hermosas vistas panorámicas.",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
Distrito de Azángaro (Yauyos),"El distrito de Azángaro es uno de los 33 que conforman la provincia de Yauyos, ubicada en el departamento de Lima, en el Perú. Limita por el norte con el distrito de Viñac; por el este con el distrito de Huantán; por el sur con la provincia de Castrovirreyna (Huancavelica); y por el oeste con los distritos de Quinocay y Tauripampa. Posee una población actual de aproximadamente 300 habitantes y su capital es el pueblo de Azángaro situado a 2.850 m s. n. m. La actividad económica principal del distrito es la agricultura.",Ai,Spanish,Wikipedia,Topic,gemini-pro,0
